year,party,support
1975,1,0.029
1975,2,0.371
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.08
1975,8,0.041
1975,9,0.276
1975,10,0
1975,11,0.176
1975,12,0.027
1979,1,0.051
1979,2,0.303
1979,3,0
1979,4,0.036
1979,5,0
1979,6,0
1979,7,0.051
1979,8,0.031
1979,9,0.336
1979,10,0
1979,11,0.194
1979,12,0
1983,1,0.064
1983,2,0.328
1983,3,0.029
1983,4,0
1983,5,0
1983,6,0
1983,7,0.035
1983,8,0.035
1983,9,0.315
1983,10,0
1983,11,0.171
1983,12,0.024
1987,1,0.063
1987,2,0.25
1987,3,0.079
1987,4,0.031
1987,5,0
1987,6,0
1987,7,0.015
1987,8,0.04
1987,9,0.239
1987,10,0
1987,11,0.213
1987,12,0.07
1991,1,0
1991,2,0.234
1991,3,0.107
1991,4,0.031
1991,5,0
1991,6,0
1991,7,0
1991,8,0.037
1991,9,0.277
1991,10,0
1991,11,0.212
1991,12,0.101
1995,1,0
1995,2,0.227
1995,3,0.114
1995,4,0.017
1995,5,0
1995,6,0
1995,7,0.092
1995,8,0.025
1995,9,0.188
1995,10,0
1995,11,0.233
1995,12,0.103
1999,1,0
1999,2,0.206
1999,3,0.148
1999,4,0.023
1999,5,0
1999,6,0
1999,7,0.028
1999,8,0.041
1999,9,0.256
1999,10,0
1999,11,0.187
1999,12,0.11
2003,1,0
2003,2,0.21
2003,3,0.239
2003,4,0.031
2003,5,0
2003,6,0
2003,7,0.009
2003,8,0.024
2003,9,0.207
2003,10,0
2003,11,0.243
2003,12,0.036
2007,1,0
2007,2,0.224
2007,3,0.243
2007,4,0.03
2007,5,0
2007,6,0
2007,7,0
2007,8,0.041
2007,9,0.181
2007,10,0
2007,11,0.269
2007,12,0.012
2011,1,0
2011,2,0.215
2011,3,0.225
2011,4,0.03
2011,5,0.045
2011,6,0.062
2011,7,0
2011,8,0.034
2011,9,0.14
2011,10,0
2011,11,0.242
2011,12,0.006
2015,1,0
2015,2,0.172
2015,3,0.275
2015,4,0.022
2015,5,0.021
2015,6,0.019
2015,7,0.007
2015,8,0.04
2015,9,0.188
2015,10,0
2015,11,0.25
2015,12,0.007
