year,party,support
1975,1,0
1975,2,0.044
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.026
1975,8,0.816
1975,9,0.087
1975,10,0
1975,11,0
1975,12,0.026
1979,1,0
1979,2,0.088
1979,3,0
1979,4,0.015
1979,5,0
1979,6,0
1979,7,0.03
1979,8,0.718
1979,9,0.148
1979,10,0
1979,11,0
1979,12,0
1983,1,0.012
1983,2,0.071
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.036
1983,8,0.727
1983,9,0.138
1983,10,0
1983,11,0.015
1983,12,0
1987,1,0.027
1987,2,0.06
1987,3,0
1987,4,0.01
1987,5,0
1987,6,0
1987,7,0.05
1987,8,0.678
1987,9,0.123
1987,10,0
1987,11,0
1987,12,0.052
1991,1,0
1991,2,0.059
1991,3,0.044
1991,4,0
1991,5,0
1991,6,0
1991,7,0.072
1991,8,0.598
1991,9,0.119
1991,10,0
1991,11,0
1991,12,0.108
1995,1,0
1995,2,0.071
1995,3,0.031
1995,4,0.012
1995,5,0
1995,6,0
1995,7,0.037
1995,8,0.647
1995,9,0.076
1995,10,0
1995,11,0.064
1995,12,0.06
1999,1,0
1999,2,0.099
1999,3,0.021
1999,4,0.014
1999,5,0
1999,6,0
1999,7,0.038
1999,8,0.364
1999,9,0.107
1999,10,0
1999,11,0.319
1999,12,0.038
2003,1,0
2003,2,0.107
2003,3,0.05
2003,4,0.018
2003,5,0
2003,6,0
2003,7,0.006
2003,8,0.347
2003,9,0.052
2003,10,0
2003,11,0.39
2003,12,0.031
2007,1,0
2007,2,0.076
2007,3,0.058
2007,4,0.011
2007,5,0.025
2007,6,0
2007,7,0.003
2007,8,0.315
2007,9,0.062
2007,10,0
2007,11,0.418
2007,12,0.032
2011,1,0
2011,2,0.083
2011,3,0.058
2011,4,0.022
2011,5,0.07
2011,6,0.046
2011,7,0
2011,8,0.279
2011,9,0.051
2011,10,0
2011,11,0.366
2011,12,0.025
2015,1,0
2015,2,0.059
2015,3,0.046
2015,4,0.014
2015,5,0.04
2015,6,0.055
2015,7,0.026
2015,8,0.195
2015,9,0.079
2015,10,0
2015,11,0.465
2015,12,0.02
