year,party,support
1975,1,0.142
1975,2,0.194
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.038
1975,8,0.034
1975,9,0.499
1975,10,0
1975,11,0
1975,12,0.092
1979,1,0.168
1979,2,0.166
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.011
1979,8,0.038
1979,9,0.547
1979,10,0
1979,11,0
1979,12,0.069
1983,1,0.04
1983,2,0.204
1983,3,0.142
1983,4,0
1983,5,0
1983,6,0
1983,7,0.002
1983,8,0.037
1983,9,0.446
1983,10,0
1983,11,0
1983,12,0.13
1987,1,0.043
1987,2,0.212
1987,3,0.162
1987,4,0
1987,5,0
1987,6,0
1987,7,0.025
1987,8,0.092
1987,9,0.441
1987,10,0
1987,11,0
1987,12,0.026
1991,1,0.064
1991,2,0.198
1991,3,0.118
1991,4,0
1991,5,0
1991,6,0
1991,7,0.036
1991,8,0.113
1991,9,0.376
1991,10,0
1991,11,0.013
1991,12,0.082
1995,1,0.115
1995,2,0.226
1995,3,0.13
1995,4,0
1995,5,0
1995,6,0
1995,7,0.036
1995,8,0.117
1995,9,0.342
1995,10,0
1995,11,0
1995,12,0.033
1999,1,0.18
1999,2,0.205
1999,3,0.102
1999,4,0
1999,5,0
1999,6,0
1999,7,0.024
1999,8,0.082
1999,9,0.318
1999,10,0
1999,11,0.089
1999,12,0
2003,1,0.089
2003,2,0.238
2003,3,0.121
2003,4,0
2003,5,0
2003,6,0
2003,7,0.015
2003,8,0.122
2003,9,0.222
2003,10,0
2003,11,0.193
2003,12,0
2007,1,0.081
2007,2,0.141
2007,3,0.126
2007,4,0.006
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.053
2007,9,0.277
2007,10,0
2007,11,0.287
2007,12,0.018
2011,1,0.071
2011,2,0.188
2011,3,0.123
2011,4,0.008
2011,5,0.029
2011,6,0
2011,7,0.006
2011,8,0.097
2011,9,0.176
2011,10,0
2011,11,0.189
2011,12,0.114
2015,1,0.059
2015,2,0.144
2015,3,0.138
2015,4,0.01
2015,5,0.042
2015,6,0.008
2015,7,0.007
2015,8,0.101
2015,9,0.168
2015,10,0
2015,11,0.201
2015,12,0.123
