year,party,support
1975,1,0.019
1975,2,0.109
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0
1975,9,0.624
1975,10,0
1975,11,0.134
1975,12,0.113
1979,1,0.014
1979,2,0.156
1979,3,0.002
1979,4,0
1979,5,0
1979,6,0
1979,7,0.051
1979,8,0.007
1979,9,0.667
1979,10,0
1979,11,0.104
1979,12,0
1983,1,0.033
1983,2,0.059
1983,3,0.068
1983,4,0
1983,5,0
1983,6,0
1983,7,0.017
1983,8,0.013
1983,9,0.655
1983,10,0
1983,11,0.128
1983,12,0.027
1987,1,0.053
1987,2,0.12
1987,3,0.02
1987,4,0
1987,5,0
1987,6,0
1987,7,0.002
1987,8,0.002
1987,9,0.732
1987,10,0
1987,11,0.071
1987,12,0
1991,1,0.034
1991,2,0.074
1991,3,0.037
1991,4,0
1991,5,0
1991,6,0
1991,7,0.021
1991,8,0.003
1991,9,0.706
1991,10,0
1991,11,0.123
1991,12,0.003
1995,1,0.072
1995,2,0.083
1995,3,0.015
1995,4,0
1995,5,0
1995,6,0
1995,7,0.031
1995,8,0.013
1995,9,0.676
1995,10,0
1995,11,0.085
1995,12,0.026
1999,1,0.054
1999,2,0.083
1999,3,0.03
1999,4,0
1999,5,0
1999,6,0
1999,7,0.017
1999,8,0.006
1999,9,0.678
1999,10,0
1999,11,0.097
1999,12,0.036
2003,1,0.091
2003,2,0.147
2003,3,0.069
2003,4,0.001
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.022
2003,9,0.441
2003,10,0
2003,11,0.196
2003,12,0.021
2007,1,0.075
2007,2,0.206
2007,3,0.084
2007,4,0.024
2007,5,0
2007,6,0
2007,7,0.058
2007,8,0.021
2007,9,0.251
2007,10,0
2007,11,0.255
2007,12,0.025
2011,1,0.016
2011,2,0.203
2011,3,0.033
2011,4,0.004
2011,5,0.055
2011,6,0.009
2011,7,0.011
2011,8,0.021
2011,9,0.234
2011,10,0
2011,11,0.363
2011,12,0.052
2015,1,0.023
2015,2,0.2
2015,3,0.09
2015,4,0.013
2015,5,0.046
2015,6,0.03
2015,7,0.024
2015,8,0.034
2015,9,0.226
2015,10,0
2015,11,0.312
2015,12,0.003
