year,party,support
1975,1,0.003
1975,2,0.353
1975,3,0
1975,4,0.045
1975,5,0
1975,6,0
1975,7,0.104
1975,8,0.061
1975,9,0.195
1975,10,0
1975,11,0.106
1975,12,0.133
1979,1,0
1979,2,0.38
1979,3,0
1979,4,0.068
1979,5,0
1979,6,0
1979,7,0.04
1979,8,0.088
1979,9,0.246
1979,10,0
1979,11,0.136
1979,12,0.042
1983,1,0
1983,2,0.376
1983,3,0
1983,4,0.059
1983,5,0
1983,6,0
1983,7,0.061
1983,8,0.068
1983,9,0.238
1983,10,0
1983,11,0.15
1983,12,0.048
1987,1,0.066
1987,2,0.219
1987,3,0
1987,4,0.036
1987,5,0
1987,6,0
1987,7,0.054
1987,8,0.062
1987,9,0.271
1987,10,0
1987,11,0.175
1987,12,0.117
1991,1,0
1991,2,0.201
1991,3,0.076
1991,4,0.035
1991,5,0
1991,6,0
1991,7,0.036
1991,8,0.047
1991,9,0.182
1991,10,0
1991,11,0.209
1991,12,0.213
1995,1,0.007
1995,2,0.226
1995,3,0.062
1995,4,0.028
1995,5,0
1995,6,0
1995,7,0.031
1995,8,0.059
1995,9,0.162
1995,10,0
1995,11,0.218
1995,12,0.208
1999,1,0
1999,2,0.238
1999,3,0.047
1999,4,0.031
1999,5,0
1999,6,0
1999,7,0.019
1999,8,0.087
1999,9,0.189
1999,10,0
1999,11,0.341
1999,12,0.049
2003,1,0.009
2003,2,0.24
2003,3,0.047
2003,4,0.05
2003,5,0
2003,6,0
2003,7,0.009
2003,8,0.09
2003,9,0.143
2003,10,0
2003,11,0.391
2003,12,0.02
2007,1,0
2007,2,0.204
2007,3,0.081
2007,4,0.045
2007,5,0
2007,6,0
2007,7,0.061
2007,8,0.084
2007,9,0.121
2007,10,0
2007,11,0.392
2007,12,0.011
2011,1,0
2011,2,0.214
2011,3,0.084
2011,4,0.034
2011,5,0.082
2011,6,0.057
2011,7,0.014
2011,8,0.056
2011,9,0.105
2011,10,0
2011,11,0.343
2011,12,0.011
2015,1,0
2015,2,0.23
2015,3,0.07
2015,4,0.032
2015,5,0.071
2015,6,0.054
2015,7,0.02
2015,8,0.047
2015,9,0.117
2015,10,0
2015,11,0.352
2015,12,0.007
