year,party,support
1975,1,0.087
1975,2,0.285
1975,3,0.009
1975,4,0
1975,5,0
1975,6,0
1975,7,0.032
1975,8,0.068
1975,9,0.433
1975,10,0
1975,11,0.03
1975,12,0.057
1979,1,0.107
1979,2,0.234
1979,3,0.07
1979,4,0
1979,5,0
1979,6,0
1979,7,0.031
1979,8,0.078
1979,9,0.456
1979,10,0
1979,11,0.024
1979,12,0
1983,1,0.068
1983,2,0.234
1983,3,0.116
1983,4,0
1983,5,0
1983,6,0
1983,7,0.022
1983,8,0.059
1983,9,0.459
1983,10,0
1983,11,0.013
1983,12,0.028
1987,1,0.059
1987,2,0.228
1987,3,0.136
1987,4,0
1987,5,0
1987,6,0
1987,7,0.049
1987,8,0.065
1987,9,0.419
1987,10,0
1987,11,0.009
1987,12,0.034
1991,1,0.059
1991,2,0.229
1991,3,0.106
1991,4,0
1991,5,0
1991,6,0
1991,7,0.045
1991,8,0.058
1991,9,0.418
1991,10,0
1991,11,0.019
1991,12,0.066
1995,1,0.122
1995,2,0.267
1995,3,0.061
1995,4,0
1995,5,0
1995,6,0
1995,7,0.03
1995,8,0.082
1995,9,0.352
1995,10,0
1995,11,0.048
1995,12,0.039
1999,1,0.085
1999,2,0.278
1999,3,0.081
1999,4,0
1999,5,0
1999,6,0
1999,7,0.038
1999,8,0.07
1999,9,0.337
1999,10,0
1999,11,0.083
1999,12,0.029
2003,1,0.082
2003,2,0.268
2003,3,0.106
2003,4,0.005
2003,5,0
2003,6,0
2003,7,0.004
2003,8,0.052
2003,9,0.269
2003,10,0
2003,11,0.2
2003,12,0.013
2007,1,0.061
2007,2,0.221
2007,3,0.135
2007,4,0.009
2007,5,0
2007,6,0
2007,7,0.025
2007,8,0.057
2007,9,0.263
2007,10,0
2007,11,0.22
2007,12,0.01
2011,1,0.028
2011,2,0.266
2011,3,0.11
2011,4,0.008
2011,5,0.042
2011,6,0.009
2011,7,0.009
2011,8,0.046
2011,9,0.251
2011,10,0
2011,11,0.22
2011,12,0.011
2015,1,0.019
2015,2,0.205
2015,3,0.097
2015,4,0.007
2015,5,0.03
2015,6,0.012
2015,7,0.022
2015,8,0.038
2015,9,0.349
2015,10,0
2015,11,0.216
2015,12,0.006
