year,party,support
1975,1,0.017
1975,2,0.129
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.01
1975,8,0.266
1975,9,0.334
1975,10,0
1975,11,0.195
1975,12,0.049
1979,1,0.021
1979,2,0.037
1979,3,0.037
1979,4,0
1979,5,0
1979,6,0
1979,7,0.039
1979,8,0.337
1979,9,0.406
1979,10,0
1979,11,0.123
1979,12,0
1983,1,0.011
1983,2,0.06
1983,3,0.033
1983,4,0
1983,5,0
1983,6,0
1983,7,0.019
1983,8,0.312
1983,9,0.379
1983,10,0
1983,11,0.186
1983,12,0
1987,1,0.082
1987,2,0.044
1987,3,0.013
1987,4,0
1987,5,0
1987,6,0
1987,7,0.005
1987,8,0.281
1987,9,0.439
1987,10,0
1987,11,0.105
1987,12,0.031
1991,1,0.019
1991,2,0.061
1991,3,0.024
1991,4,0
1991,5,0
1991,6,0
1991,7,0.009
1991,8,0.187
1991,9,0.467
1991,10,0
1991,11,0.163
1991,12,0.069
1995,1,0.077
1995,2,0.044
1995,3,0.02
1995,4,0
1995,5,0
1995,6,0
1995,7,0.027
1995,8,0.207
1995,9,0.432
1995,10,0
1995,11,0.189
1995,12,0.006
1999,1,0.071
1999,2,0.056
1999,3,0.043
1999,4,0
1999,5,0
1999,6,0
1999,7,0.028
1999,8,0.177
1999,9,0.44
1999,10,0
1999,11,0.138
1999,12,0.047
2003,1,0.046
2003,2,0.071
2003,3,0.061
2003,4,0.012
2003,5,0
2003,6,0
2003,7,0.001
2003,8,0.109
2003,9,0.332
2003,10,0
2003,11,0.365
2003,12,0.002
2007,1,0.041
2007,2,0.106
2007,3,0.124
2007,4,0.003
2007,5,0
2007,6,0
2007,7,0.041
2007,8,0.121
2007,9,0.268
2007,10,0
2007,11,0.295
2007,12,0.001
2011,1,0.022
2011,2,0.117
2011,3,0.094
2011,4,0
2011,5,0.05
2011,6,0.001
2011,7,0.003
2011,8,0.136
2011,9,0.227
2011,10,0
2011,11,0.335
2011,12,0.016
2015,1,0.004
2015,2,0.085
2015,3,0.086
2015,4,0.01
2015,5,0.033
2015,6,0.017
2015,7,0.01
2015,8,0.096
2015,9,0.343
2015,10,0
2015,11,0.307
2015,12,0.009
