year,party,support
1975,1,0.003
1975,2,0.164
1975,3,0
1975,4,0.024
1975,5,0
1975,6,0
1975,7,0.095
1975,8,0.35
1975,9,0.142
1975,10,0
1975,11,0.098
1975,12,0.125
1979,1,0
1979,2,0.211
1979,3,0
1979,4,0.032
1979,5,0
1979,6,0
1979,7,0.052
1979,8,0.385
1979,9,0.198
1979,10,0
1979,11,0.078
1979,12,0.045
1983,1,0
1983,2,0.19
1983,3,0
1983,4,0.034
1983,5,0
1983,6,0
1983,7,0.088
1983,8,0.372
1983,9,0.225
1983,10,0
1983,11,0.066
1983,12,0.026
1987,1,0.056
1987,2,0.13
1987,3,0
1987,4,0.018
1987,5,0
1987,6,0
1987,7,0.073
1987,8,0.334
1987,9,0.22
1987,10,0
1987,11,0.073
1987,12,0.096
1991,1,0
1991,2,0.14
1991,3,0.056
1991,4,0.029
1991,5,0
1991,6,0
1991,7,0.061
1991,8,0.251
1991,9,0.184
1991,10,0
1991,11,0.106
1991,12,0.174
1995,1,0.008
1995,2,0.141
1995,3,0.04
1995,4,0.024
1995,5,0
1995,6,0
1995,7,0.044
1995,8,0.252
1995,9,0.199
1995,10,0
1995,11,0.155
1995,12,0.136
1999,1,0
1999,2,0.147
1999,3,0.037
1999,4,0.029
1999,5,0
1999,6,0
1999,7,0.021
1999,8,0.259
1999,9,0.207
1999,10,0
1999,11,0.262
1999,12,0.039
2003,1,0.006
2003,2,0.196
2003,3,0.05
2003,4,0.041
2003,5,0
2003,6,0
2003,7,0.004
2003,8,0.184
2003,9,0.2
2003,10,0
2003,11,0.305
2003,12,0.013
2007,1,0
2007,2,0.154
2007,3,0.067
2007,4,0.036
2007,5,0
2007,6,0
2007,7,0.036
2007,8,0.158
2007,9,0.173
2007,10,0
2007,11,0.364
2007,12,0.012
2011,1,0
2011,2,0.141
2011,3,0.059
2011,4,0.027
2011,5,0.066
2011,6,0.084
2011,7,0.009
2011,8,0.135
2011,9,0.141
2011,10,0
2011,11,0.328
2011,12,0.008
2015,1,0
2015,2,0.116
2015,3,0.053
2015,4,0.026
2015,5,0.052
2015,6,0.132
2015,7,0.02
2015,8,0.098
2015,9,0.179
2015,10,0
2015,11,0.315
2015,12,0.008
