year,party,support
1975,1,0.164
1975,2,0.323
1975,3,0.011
1975,4,0
1975,5,0
1975,6,0
1975,7,0.031
1975,8,0.015
1975,9,0.365
1975,10,0
1975,11,0.032
1975,12,0.061
1979,1,0.116
1979,2,0.317
1979,3,0.062
1979,4,0
1979,5,0
1979,6,0
1979,7,0.037
1979,8,0.027
1979,9,0.394
1979,10,0
1979,11,0.046
1979,12,0
1983,1,0.095
1983,2,0.283
1983,3,0.075
1983,4,0
1983,5,0
1983,6,0
1983,7,0.034
1983,8,0.016
1983,9,0.439
1983,10,0
1983,11,0.027
1983,12,0.032
1987,1,0.09
1987,2,0.263
1987,3,0.097
1987,4,0
1987,5,0
1987,6,0
1987,7,0.017
1987,8,0.031
1987,9,0.431
1987,10,0
1987,11,0.03
1987,12,0.04
1991,1,0.102
1991,2,0.27
1991,3,0.07
1991,4,0
1991,5,0
1991,6,0
1991,7,0.019
1991,8,0.022
1991,9,0.405
1991,10,0
1991,11,0.044
1991,12,0.069
1995,1,0.153
1995,2,0.252
1995,3,0.038
1995,4,0
1995,5,0
1995,6,0
1995,7,0.048
1995,8,0.05
1995,9,0.378
1995,10,0
1995,11,0.035
1995,12,0.047
1999,1,0.109
1999,2,0.25
1999,3,0.074
1999,4,0
1999,5,0
1999,6,0
1999,7,0.039
1999,8,0.032
1999,9,0.377
1999,10,0
1999,11,0.083
1999,12,0.038
2003,1,0.111
2003,2,0.259
2003,3,0.108
2003,4,0.011
2003,5,0
2003,6,0
2003,7,0.005
2003,8,0.043
2003,9,0.267
2003,10,0
2003,11,0.176
2003,12,0.02
2007,1,0.079
2007,2,0.261
2007,3,0.153
2007,4,0.017
2007,5,0
2007,6,0
2007,7,0.032
2007,8,0.05
2007,9,0.191
2007,10,0
2007,11,0.205
2007,12,0.012
2011,1,0.039
2011,2,0.294
2011,3,0.112
2011,4,0.013
2011,5,0.049
2011,6,0.006
2011,7,0.016
2011,8,0.043
2011,9,0.21
2011,10,0
2011,11,0.206
2011,12,0.012
2015,1,0.023
2015,2,0.263
2015,3,0.097
2015,4,0.016
2015,5,0.041
2015,6,0.013
2015,7,0.022
2015,8,0.033
2015,9,0.254
2015,10,0
2015,11,0.227
2015,12,0.012
