year,party,support
1975,1,0.006
1975,2,0.021
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.013
1975,8,0.821
1975,9,0.101
1975,10,0
1975,11,0
1975,12,0.038
1979,1,0
1979,2,0.027
1979,3,0
1979,4,0.009
1979,5,0
1979,6,0
1979,7,0.019
1979,8,0.836
1979,9,0.11
1979,10,0
1979,11,0
1979,12,0
1983,1,0.012
1983,2,0.03
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.027
1983,8,0.731
1983,9,0.191
1983,10,0
1983,11,0.01
1983,12,0
1987,1,0.021
1987,2,0.021
1987,3,0
1987,4,0.01
1987,5,0
1987,6,0
1987,7,0.031
1987,8,0.725
1987,9,0.148
1987,10,0
1987,11,0
1987,12,0.043
1991,1,0
1991,2,0.029
1991,3,0.027
1991,4,0
1991,5,0
1991,6,0
1991,7,0.03
1991,8,0.667
1991,9,0.143
1991,10,0
1991,11,0
1991,12,0.105
1995,1,0
1995,2,0.056
1995,3,0.029
1995,4,0.005
1995,5,0
1995,6,0
1995,7,0.038
1995,8,0.601
1995,9,0.107
1995,10,0
1995,11,0.09
1995,12,0.075
1999,1,0
1999,2,0.046
1999,3,0.027
1999,4,0.002
1999,5,0
1999,6,0
1999,7,0.02
1999,8,0.463
1999,9,0.141
1999,10,0
1999,11,0.287
1999,12,0.015
2003,1,0
2003,2,0.079
2003,3,0.051
2003,4,0.004
2003,5,0
2003,6,0
2003,7,0.009
2003,8,0.368
2003,9,0.129
2003,10,0
2003,11,0.341
2003,12,0.019
2007,1,0
2007,2,0.072
2007,3,0.025
2007,4,0.009
2007,5,0.019
2007,6,0
2007,7,0.013
2007,8,0.385
2007,9,0.121
2007,10,0
2007,11,0.347
2007,12,0.01
2011,1,0
2011,2,0.084
2011,3,0.035
2011,4,0.018
2011,5,0.052
2011,6,0.05
2011,7,0
2011,8,0.311
2011,9,0.09
2011,10,0
2011,11,0.355
2011,12,0.006
2015,1,0
2015,2,0.062
2015,3,0.025
2015,4,0.011
2015,5,0.027
2015,6,0.029
2015,7,0.018
2015,8,0.331
2015,9,0.12
2015,10,0
2015,11,0.36
2015,12,0.018
