year,party,support
1975,1,0.007
1975,2,0.301
1975,3,0
1975,4,0.066
1975,5,0
1975,6,0
1975,7,0.1
1975,8,0.031
1975,9,0.122
1975,10,0
1975,11,0.266
1975,12,0.107
1979,1,0
1979,2,0.327
1979,3,0
1979,4,0.089
1979,5,0
1979,6,0
1979,7,0.055
1979,8,0.043
1979,9,0.216
1979,10,0
1979,11,0.236
1979,12,0.034
1983,1,0
1983,2,0.336
1983,3,0
1983,4,0.07
1983,5,0
1983,6,0
1983,7,0.084
1983,8,0.045
1983,9,0.194
1983,10,0
1983,11,0.232
1983,12,0.039
1987,1,0.052
1987,2,0.204
1987,3,0
1987,4,0.05
1987,5,0
1987,6,0
1987,7,0.05
1987,8,0.037
1987,9,0.182
1987,10,0
1987,11,0.28
1987,12,0.144
1991,1,0
1991,2,0.162
1991,3,0.06
1991,4,0.036
1991,5,0
1991,6,0
1991,7,0.048
1991,8,0.042
1991,9,0.13
1991,10,0
1991,11,0.312
1991,12,0.212
1995,1,0.004
1995,2,0.192
1995,3,0.05
1995,4,0.03
1995,5,0
1995,6,0
1995,7,0.042
1995,8,0.048
1995,9,0.129
1995,10,0
1995,11,0.301
1995,12,0.205
1999,1,0
1999,2,0.168
1999,3,0.039
1999,4,0.046
1999,5,0
1999,6,0
1999,7,0.016
1999,8,0.082
1999,9,0.153
1999,10,0
1999,11,0.424
1999,12,0.071
2003,1,0.004
2003,2,0.217
2003,3,0.034
2003,4,0.064
2003,5,0
2003,6,0
2003,7,0.001
2003,8,0.085
2003,9,0.147
2003,10,0
2003,11,0.425
2003,12,0.022
2007,1,0
2007,2,0.167
2007,3,0.048
2007,4,0.07
2007,5,0
2007,6,0
2007,7,0.039
2007,8,0.074
2007,9,0.14
2007,10,0
2007,11,0.435
2007,12,0.026
2011,1,0
2011,2,0.149
2011,3,0.043
2011,4,0.051
2011,5,0.031
2011,6,0.085
2011,7,0.013
2011,8,0.05
2011,9,0.111
2011,10,0
2011,11,0.434
2011,12,0.033
2015,1,0
2015,2,0.135
2015,3,0.026
2015,4,0.04
2015,5,0.042
2015,6,0.056
2015,7,0.011
2015,8,0.042
2015,9,0.146
2015,10,0
2015,11,0.482
2015,12,0.02
