year,party,support
1975,1,0.002
1975,2,0.127
1975,3,0
1975,4,0.01
1975,5,0
1975,6,0
1975,7,0.126
1975,8,0.432
1975,9,0.153
1975,10,0
1975,11,0.041
1975,12,0.108
1979,1,0
1979,2,0.138
1979,3,0
1979,4,0.008
1979,5,0
1979,6,0
1979,7,0.081
1979,8,0.491
1979,9,0.194
1979,10,0
1979,11,0.047
1979,12,0.041
1983,1,0
1983,2,0.144
1983,3,0
1983,4,0.014
1983,5,0
1983,6,0
1983,7,0.061
1983,8,0.474
1983,9,0.197
1983,10,0
1983,11,0.072
1983,12,0.038
1987,1,0.032
1987,2,0.104
1987,3,0
1987,4,0.008
1987,5,0
1987,6,0
1987,7,0.044
1987,8,0.471
1987,9,0.182
1987,10,0
1987,11,0.074
1987,12,0.086
1991,1,0
1991,2,0.106
1991,3,0.053
1991,4,0.012
1991,5,0
1991,6,0
1991,7,0.019
1991,8,0.251
1991,9,0.178
1991,10,0
1991,11,0.192
1991,12,0.188
1995,1,0.004
1995,2,0.096
1995,3,0.036
1995,4,0.01
1995,5,0
1995,6,0
1995,7,0.03
1995,8,0.255
1995,9,0.18
1995,10,0
1995,11,0.2
1995,12,0.189
1999,1,0
1999,2,0.112
1999,3,0.022
1999,4,0.015
1999,5,0
1999,6,0
1999,7,0.015
1999,8,0.251
1999,9,0.177
1999,10,0
1999,11,0.363
1999,12,0.045
2003,1,0.005
2003,2,0.114
2003,3,0.02
2003,4,0.016
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.299
2003,9,0.127
2003,10,0
2003,11,0.398
2003,12,0.02
2007,1,0
2007,2,0.105
2007,3,0.038
2007,4,0.014
2007,5,0
2007,6,0
2007,7,0.027
2007,8,0.201
2007,9,0.107
2007,10,0
2007,11,0.498
2007,12,0.009
2011,1,0
2011,2,0.11
2011,3,0.035
2011,4,0.007
2011,5,0.027
2011,6,0.04
2011,7,0.008
2011,8,0.161
2011,9,0.081
2011,10,0
2011,11,0.523
2011,12,0.008
2015,1,0
2015,2,0.09
2015,3,0.026
2015,4,0.014
2015,5,0.026
2015,6,0.038
2015,7,0.008
2015,8,0.126
2015,9,0.133
2015,10,0
2015,11,0.53
2015,12,0.009
