year,party,support
1975,1,0.021
1975,2,0.083
1975,3,0.014
1975,4,0
1975,5,0
1975,6,0
1975,7,0.026
1975,8,0.009
1975,9,0.332
1975,10,0
1975,11,0.47
1975,12,0.044
1979,1,0.046
1979,2,0.122
1979,3,0.035
1979,4,0
1979,5,0
1979,6,0
1979,7,0.009
1979,8,0.006
1979,9,0.43
1979,10,0
1979,11,0.353
1979,12,0
1983,1,0.018
1983,2,0.131
1983,3,0.028
1983,4,0
1983,5,0
1983,6,0
1983,7,0.005
1983,8,0.008
1983,9,0.477
1983,10,0
1983,11,0.316
1983,12,0.017
1987,1,0.034
1987,2,0.106
1987,3,0.073
1987,4,0
1987,5,0
1987,6,0
1987,7,0.028
1987,8,0.003
1987,9,0.409
1987,10,0
1987,11,0.307
1987,12,0.04
1991,1,0.078
1991,2,0.123
1991,3,0.067
1991,4,0
1991,5,0
1991,6,0
1991,7,0.006
1991,8,0
1991,9,0.465
1991,10,0
1991,11,0.21
1991,12,0.05
1995,1,0.079
1995,2,0.064
1995,3,0.032
1995,4,0
1995,5,0
1995,6,0
1995,7,0.009
1995,8,0.032
1995,9,0.505
1995,10,0
1995,11,0.251
1995,12,0.029
1999,1,0.032
1999,2,0.155
1999,3,0.048
1999,4,0
1999,5,0
1999,6,0
1999,7,0.013
1999,8,0.063
1999,9,0.399
1999,10,0
1999,11,0.272
1999,12,0.017
2003,1,0.041
2003,2,0.117
2003,3,0.087
2003,4,0
2003,5,0
2003,6,0
2003,7,0.001
2003,8,0.023
2003,9,0.28
2003,10,0
2003,11,0.427
2003,12,0.025
2007,1,0.014
2007,2,0.124
2007,3,0.129
2007,4,0.002
2007,5,0
2007,6,0
2007,7,0.057
2007,8,0.049
2007,9,0.198
2007,10,0
2007,11,0.416
2007,12,0.011
2011,1,0.029
2011,2,0.136
2011,3,0.102
2011,4,0.033
2011,5,0.044
2011,6,0.007
2011,7,0.009
2011,8,0.029
2011,9,0.126
2011,10,0
2011,11,0.464
2011,12,0.021
2015,1,0.038
2015,2,0.107
2015,3,0.08
2015,4,0.007
2015,5,0.03
2015,6,0.073
2015,7,0.015
2015,8,0.028
2015,9,0.282
2015,10,0
2015,11,0.328
2015,12,0.013
