year,party,support
1975,1,0.107
1975,2,0.045
1975,3,0.01
1975,4,0
1975,5,0
1975,6,0
1975,7,0.049
1975,8,0.136
1975,9,0.524
1975,10,0
1975,11,0.06
1975,12,0.07
1979,1,0.123
1979,2,0.09
1979,3,0.056
1979,4,0
1979,5,0
1979,6,0
1979,7,0.095
1979,8,0.072
1979,9,0.508
1979,10,0
1979,11,0.056
1979,12,0
1983,1,0.07
1983,2,0.06
1983,3,0.112
1983,4,0
1983,5,0
1983,6,0
1983,7,0.04
1983,8,0.081
1983,9,0.599
1983,10,0
1983,11,0.037
1983,12,0
1987,1,0.088
1987,2,0.071
1987,3,0.09
1987,4,0
1987,5,0
1987,6,0
1987,7,0.069
1987,8,0.103
1987,9,0.507
1987,10,0
1987,11,0.002
1987,12,0.069
1991,1,0.071
1991,2,0.114
1991,3,0.105
1991,4,0
1991,5,0
1991,6,0
1991,7,0.013
1991,8,0.042
1991,9,0.534
1991,10,0
1991,11,0.036
1991,12,0.084
1995,1,0.115
1995,2,0.174
1995,3,0.029
1995,4,0
1995,5,0
1995,6,0
1995,7,0.049
1995,8,0.154
1995,9,0.416
1995,10,0
1995,11,0.036
1995,12,0.026
1999,1,0.027
1999,2,0.161
1999,3,0.073
1999,4,0
1999,5,0
1999,6,0
1999,7,0.03
1999,8,0.102
1999,9,0.42
1999,10,0
1999,11,0.167
1999,12,0.019
2003,1,0.034
2003,2,0.132
2003,3,0.114
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.1
2003,9,0.377
2003,10,0
2003,11,0.231
2003,12,0.013
2007,1,0.01
2007,2,0.134
2007,3,0.154
2007,4,0
2007,5,0
2007,6,0
2007,7,0.088
2007,8,0.122
2007,9,0.272
2007,10,0
2007,11,0.22
2007,12,0
2011,1,0.018
2011,2,0.149
2011,3,0.121
2011,4,0
2011,5,0.133
2011,6,0.002
2011,7,0
2011,8,0.072
2011,9,0.256
2011,10,0
2011,11,0.243
2011,12,0.006
2015,1,0.002
2015,2,0.141
2015,3,0.096
2015,4,0
2015,5,0.074
2015,6,0.033
2015,7,0.017
2015,8,0.073
2015,9,0.323
2015,10,0
2015,11,0.242
2015,12,0
