year,party,support
1975,1,0.012
1975,2,0.094
1975,3,0.01
1975,4,0
1975,5,0
1975,6,0
1975,7,0.002
1975,8,0.687
1975,9,0.045
1975,10,0
1975,11,0.128
1975,12,0.023
1979,1,0.064
1979,2,0.079
1979,3,0.002
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.669
1979,9,0.089
1979,10,0
1979,11,0.098
1979,12,0
1983,1,0.056
1983,2,0.113
1983,3,0.022
1983,4,0
1983,5,0
1983,6,0
1983,7,0.012
1983,8,0.518
1983,9,0.153
1983,10,0
1983,11,0.106
1983,12,0.021
1987,1,0.047
1987,2,0.141
1987,3,0.05
1987,4,0
1987,5,0
1987,6,0
1987,7,0.047
1987,8,0.477
1987,9,0.147
1987,10,0
1987,11,0.089
1987,12,0.003
1991,1,0.039
1991,2,0.168
1991,3,0.025
1991,4,0
1991,5,0
1991,6,0
1991,7,0.042
1991,8,0.381
1991,9,0.167
1991,10,0
1991,11,0.168
1991,12,0.01
1995,1,0.043
1995,2,0.206
1995,3,0.025
1995,4,0
1995,5,0
1995,6,0
1995,7,0.025
1995,8,0.269
1995,9,0.153
1995,10,0
1995,11,0.236
1995,12,0.043
1999,1,0.105
1999,2,0.189
1999,3,0.037
1999,4,0
1999,5,0
1999,6,0
1999,7,0.05
1999,8,0.186
1999,9,0.203
1999,10,0
1999,11,0.181
1999,12,0.048
2003,1,0.117
2003,2,0.188
2003,3,0.091
2003,4,0.007
2003,5,0
2003,6,0
2003,7,0.009
2003,8,0.176
2003,9,0.16
2003,10,0
2003,11,0.21
2003,12,0.041
2007,1,0.068
2007,2,0.203
2007,3,0.101
2007,4,0.011
2007,5,0
2007,6,0
2007,7,0.058
2007,8,0.177
2007,9,0.133
2007,10,0
2007,11,0.224
2007,12,0.024
2011,1,0.022
2011,2,0.259
2011,3,0.071
2011,4,0.011
2011,5,0.046
2011,6,0.002
2011,7,0.01
2011,8,0.117
2011,9,0.135
2011,10,0
2011,11,0.306
2011,12,0.023
2015,1,0.021
2015,2,0.208
2015,3,0.12
2015,4,0.002
2015,5,0.019
2015,6,0.018
2015,7,0.039
2015,8,0.102
2015,9,0.181
2015,10,0
2015,11,0.284
2015,12,0.006
