year,party,support
1975,1,0.104
1975,2,0.101
1975,3,0.004
1975,4,0
1975,5,0
1975,6,0
1975,7,0.007
1975,8,0.069
1975,9,0.467
1975,10,0
1975,11,0.178
1975,12,0.07
1979,1,0.045
1979,2,0.036
1979,3,0.017
1979,4,0
1979,5,0
1979,6,0
1979,7,0.045
1979,8,0.099
1979,9,0.667
1979,10,0
1979,11,0.092
1979,12,0
1983,1,0.083
1983,2,0.055
1983,3,0.062
1983,4,0
1983,5,0
1983,6,0
1983,7,0.011
1983,8,0.052
1983,9,0.633
1983,10,0
1983,11,0.071
1983,12,0.033
1987,1,0.032
1987,2,0.09
1987,3,0.062
1987,4,0
1987,5,0
1987,6,0
1987,7,0.035
1987,8,0.06
1987,9,0.655
1987,10,0
1987,11,0.047
1987,12,0.021
1991,1,0.054
1991,2,0.086
1991,3,0.089
1991,4,0
1991,5,0
1991,6,0
1991,7,0.031
1991,8,0.05
1991,9,0.595
1991,10,0
1991,11,0.073
1991,12,0.023
1995,1,0.091
1995,2,0.14
1995,3,0.029
1995,4,0
1995,5,0
1995,6,0
1995,7,0.055
1995,8,0.086
1995,9,0.493
1995,10,0
1995,11,0.098
1995,12,0.006
1999,1,0.06
1999,2,0.137
1999,3,0.038
1999,4,0
1999,5,0
1999,6,0
1999,7,0.044
1999,8,0.035
1999,9,0.54
1999,10,0
1999,11,0.128
1999,12,0.019
2003,1,0.054
2003,2,0.136
2003,3,0.07
2003,4,0.001
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.056
2003,9,0.462
2003,10,0
2003,11,0.211
2003,12,0.009
2007,1,0.032
2007,2,0.129
2007,3,0.107
2007,4,0.003
2007,5,0
2007,6,0
2007,7,0.071
2007,8,0.071
2007,9,0.351
2007,10,0
2007,11,0.235
2007,12,0.001
2011,1,0.022
2011,2,0.155
2011,3,0.13
2011,4,0.004
2011,5,0.072
2011,6,0.002
2011,7,0.013
2011,8,0.045
2011,9,0.319
2011,10,0
2011,11,0.236
2011,12,0.003
2015,1,0.004
2015,2,0.116
2015,3,0.081
2015,4,0.009
2015,5,0.042
2015,6,0.019
2015,7,0.024
2015,8,0.03
2015,9,0.424
2015,10,0
2015,11,0.248
2015,12,0.002
