year,party,support
1975,1,0
1975,2,0.125
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.05
1975,8,0.2
1975,9,0.079
1975,10,0
1975,11,0.453
1975,12,0.093
1979,1,0
1979,2,0.12
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.047
1979,8,0.19
1979,9,0.114
1979,10,0
1979,11,0.49
1979,12,0.04
1983,1,0
1983,2,0.08
1983,3,0.026
1983,4,0.106
1983,5,0
1983,6,0
1983,7,0.024
1983,8,0.282
1983,9,0.09
1983,10,0
1983,11,0.369
1983,12,0.023
1987,1,0
1987,2,0.071
1987,3,0.054
1987,4,0
1987,5,0
1987,6,0
1987,7,0.063
1987,8,0.263
1987,9,0.111
1987,10,0
1987,11,0.383
1987,12,0.055
1991,1,0
1991,2,0.066
1991,3,0.044
1991,4,0.054
1991,5,0
1991,6,0
1991,7,0.023
1991,8,0.185
1991,9,0.15
1991,10,0
1991,11,0.378
1991,12,0.098
1995,1,0
1995,2,0.112
1995,3,0.049
1995,4,0.066
1995,5,0
1995,6,0
1995,7,0.023
1995,8,0.157
1995,9,0.111
1995,10,0
1995,11,0.37
1995,12,0.112
1999,1,0
1999,2,0.097
1999,3,0.024
1999,4,0.014
1999,5,0
1999,6,0
1999,7,0.019
1999,8,0.207
1999,9,0.108
1999,10,0
1999,11,0.379
1999,12,0.151
2003,1,0
2003,2,0.066
2003,3,0.052
2003,4,0.014
2003,5,0
2003,6,0
2003,7,0.009
2003,8,0.088
2003,9,0.175
2003,10,0
2003,11,0.458
2003,12,0.138
2007,1,0
2007,2,0.068
2007,3,0.058
2007,4,0.026
2007,5,0
2007,6,0
2007,7,0.002
2007,8,0.127
2007,9,0.088
2007,10,0
2007,11,0.511
2007,12,0.121
2011,1,0
2011,2,0.083
2011,3,0.041
2011,4,0.015
2011,5,0.015
2011,6,0.039
2011,7,0
2011,8,0.127
2011,9,0.105
2011,10,0
2011,11,0.422
2011,12,0.153
2015,1,0
2015,2,0.083
2015,3,0.021
2015,4,0.029
2015,5,0.039
2015,6,0.04
2015,7,0.002
2015,8,0.117
2015,9,0.087
2015,10,0
2015,11,0.457
2015,12,0.125
