year,party,support
1975,1,0
1975,2,0.282
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.008
1975,8,0.481
1975,9,0.198
1975,10,0
1975,11,0.031
1975,12,0
1979,1,0
1979,2,0.319
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.386
1979,9,0.208
1979,10,0
1979,11,0.087
1979,12,0
1983,1,0
1983,2,0.228
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.116
1983,8,0.395
1983,9,0.166
1983,10,0
1983,11,0.095
1983,12,0
1987,1,0.016
1987,2,0.244
1987,3,0.043
1987,4,0
1987,5,0
1987,6,0
1987,7,0.082
1987,8,0.394
1987,9,0.116
1987,10,0
1987,11,0.104
1987,12,0
1991,1,0
1991,2,0.169
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.185
1991,8,0.411
1991,9,0.117
1991,10,0
1991,11,0.1
1991,12,0.017
1995,1,0.003
1995,2,0.173
1995,3,0.019
1995,4,0
1995,5,0
1995,6,0
1995,7,0.197
1995,8,0.406
1995,9,0.1
1995,10,0
1995,11,0.092
1995,12,0.01
1999,1,0
1999,2,0.24
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.237
1999,8,0.352
1999,9,0.114
1999,10,0
1999,11,0.058
1999,12,0
2003,1,0
2003,2,0.202
2003,3,0.02
2003,4,0.002
2003,5,0
2003,6,0
2003,7,0.245
2003,8,0.267
2003,9,0.087
2003,10,0
2003,11,0.174
2003,12,0.002
2007,1,0
2007,2,0.264
2007,3,0.049
2007,4,0.003
2007,5,0
2007,6,0
2007,7,0.102
2007,8,0.154
2007,9,0.239
2007,10,0
2007,11,0.185
2007,12,0.004
2011,1,0
2011,2,0.276
2011,3,0.056
2011,4,0.006
2011,5,0.029
2011,6,0.009
2011,7,0.097
2011,8,0.144
2011,9,0.19
2011,10,0
2011,11,0.192
2011,12,0.002
2015,1,0
2015,2,0.244
2015,3,0.071
2015,4,0.006
2015,5,0.03
2015,6,0.007
2015,7,0.028
2015,8,0.22
2015,9,0.196
2015,10,0
2015,11,0.197
2015,12,0.002
