year,party,support
1975,1,0
1975,2,0.13
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.009
1975,8,0.414
1975,9,0.204
1975,10,0
1975,11,0.232
1975,12,0.011
1979,1,0
1979,2,0.194
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.138
1979,9,0.207
1979,10,0
1979,11,0.461
1979,12,0
1983,1,0
1983,2,0.5
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.205
1983,9,0.227
1983,10,0
1983,11,0.068
1983,12,0
1987,1,0.067
1987,2,0.496
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.023
1987,8,0.202
1987,9,0.167
1987,10,0
1987,11,0.044
1987,12,0
1991,1,0.04
1991,2,0.34
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.225
1991,8,0.161
1991,9,0.164
1991,10,0
1991,11,0.07
1991,12,0
1995,1,0.045
1995,2,0.14
1995,3,0.015
1995,4,0
1995,5,0
1995,6,0
1995,7,0.023
1995,8,0.646
1995,9,0.069
1995,10,0
1995,11,0.062
1995,12,0
1999,1,0
1999,2,0.176
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.029
1999,8,0.575
1999,9,0.066
1999,10,0
1999,11,0.155
1999,12,0
2003,1,0
2003,2,0.378
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.267
2003,9,0.133
2003,10,0
2003,11,0.222
2003,12,0
2007,1,0
2007,2,0.353
2007,3,0
2007,4,0
2007,5,0
2007,6,0
2007,7,0.003
2007,8,0.143
2007,9,0.262
2007,10,0
2007,11,0.238
2007,12,0
2011,1,0
2011,2,0.266
2011,3,0.011
2011,4,0
2011,5,0.017
2011,6,0.117
2011,7,0
2011,8,0.215
2011,9,0.173
2011,10,0
2011,11,0.196
2011,12,0.006
2015,1,0
2015,2,0.176
2015,3,0
2015,4,0
2015,5,0.04
2015,6,0.062
2015,7,0
2015,8,0.13
2015,9,0.277
2015,10,0
2015,11,0.315
2015,12,0
