year,party,support
1975,1,0
1975,2,0.26
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.056
1975,8,0.11
1975,9,0.114
1975,10,0
1975,11,0.299
1975,12,0.162
1979,1,0
1979,2,0.299
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.036
1979,8,0.152
1979,9,0.158
1979,10,0
1979,11,0.31
1979,12,0.046
1983,1,0
1983,2,0.249
1983,3,0.044
1983,4,0.022
1983,5,0
1983,6,0
1983,7,0.037
1983,8,0.136
1983,9,0.188
1983,10,0
1983,11,0.283
1983,12,0.04
1987,1,0.006
1987,2,0.152
1987,3,0.104
1987,4,0
1987,5,0
1987,6,0
1987,7,0.123
1987,8,0.102
1987,9,0.177
1987,10,0
1987,11,0.273
1987,12,0.064
1991,1,0
1991,2,0.175
1991,3,0.077
1991,4,0.022
1991,5,0
1991,6,0
1991,7,0.043
1991,8,0.064
1991,9,0.127
1991,10,0
1991,11,0.335
1991,12,0.155
1995,1,0
1995,2,0.18
1995,3,0.088
1995,4,0.019
1995,5,0
1995,6,0
1995,7,0.011
1995,8,0.057
1995,9,0.136
1995,10,0
1995,11,0.361
1995,12,0.148
1999,1,0
1999,2,0.177
1999,3,0.071
1999,4,0.013
1999,5,0
1999,6,0
1999,7,0.069
1999,8,0.108
1999,9,0.093
1999,10,0
1999,11,0.403
1999,12,0.064
2003,1,0
2003,2,0.158
2003,3,0.086
2003,4,0.012
2003,5,0
2003,6,0
2003,7,0.001
2003,8,0.149
2003,9,0.093
2003,10,0
2003,11,0.447
2003,12,0.053
2007,1,0
2007,2,0.141
2007,3,0.089
2007,4,0.025
2007,5,0
2007,6,0
2007,7,0.014
2007,8,0.139
2007,9,0.068
2007,10,0
2007,11,0.468
2007,12,0.056
2011,1,0
2011,2,0.209
2011,3,0.058
2011,4,0.023
2011,5,0.054
2011,6,0.042
2011,7,0
2011,8,0.095
2011,9,0.062
2011,10,0
2011,11,0.427
2011,12,0.031
2015,1,0
2015,2,0.184
2015,3,0.045
2015,4,0.018
2015,5,0.065
2015,6,0.038
2015,7,0.001
2015,8,0.11
2015,9,0.066
2015,10,0
2015,11,0.449
2015,12,0.024
