year,party,support
1975,1,0.002
1975,2,0.234
1975,3,0
1975,4,0.021
1975,5,0
1975,6,0
1975,7,0.028
1975,8,0.008
1975,9,0.143
1975,10,0
1975,11,0.517
1975,12,0.045
1979,1,0.036
1979,2,0.242
1979,3,0
1979,4,0.016
1979,5,0
1979,6,0
1979,7,0.019
1979,8,0.005
1979,9,0.181
1979,10,0
1979,11,0.467
1979,12,0.033
1983,1,0.045
1983,2,0.206
1983,3,0
1983,4,0.019
1983,5,0
1983,6,0
1983,7,0.075
1983,8,0.011
1983,9,0.155
1983,10,0
1983,11,0.45
1983,12,0.039
1987,1,0.013
1987,2,0.172
1987,3,0.127
1987,4,0.017
1987,5,0
1987,6,0
1987,7,0.047
1987,8,0.003
1987,9,0.163
1987,10,0
1987,11,0.408
1987,12,0.052
1991,1,0.023
1991,2,0.157
1991,3,0.161
1991,4,0.018
1991,5,0
1991,6,0
1991,7,0.021
1991,8,0.004
1991,9,0.122
1991,10,0
1991,11,0.392
1991,12,0.103
1995,1,0.02
1995,2,0.208
1995,3,0.076
1995,4,0.012
1995,5,0
1995,6,0
1995,7,0.022
1995,8,0.013
1995,9,0.153
1995,10,0
1995,11,0.41
1995,12,0.086
1999,1,0
1999,2,0.233
1999,3,0.094
1999,4,0.025
1999,5,0
1999,6,0
1999,7,0.031
1999,8,0.007
1999,9,0.179
1999,10,0
1999,11,0.371
1999,12,0.062
2003,1,0
2003,2,0.274
2003,3,0.115
2003,4,0.031
2003,5,0
2003,6,0
2003,7,0.02
2003,8,0.013
2003,9,0.152
2003,10,0
2003,11,0.361
2003,12,0.034
2007,1,0
2007,2,0.188
2007,3,0.144
2007,4,0.034
2007,5,0
2007,6,0
2007,7,0.017
2007,8,0.047
2007,9,0.135
2007,10,0
2007,11,0.404
2007,12,0.032
2011,1,0.002
2011,2,0.187
2011,3,0.113
2011,4,0.019
2011,5,0.05
2011,6,0.172
2011,7,0.031
2011,8,0.018
2011,9,0.079
2011,10,0
2011,11,0.304
2011,12,0.024
2015,1,0.007
2015,2,0.197
2015,3,0.084
2015,4,0.018
2015,5,0.057
2015,6,0.138
2015,7,0.02
2015,8,0.016
2015,9,0.1
2015,10,0
2015,11,0.346
2015,12,0.015
