year,party,support
1975,1,0.054
1975,2,0.119
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.004
1975,8,0.301
1975,9,0.521
1975,10,0
1975,11,0
1975,12,0
1979,1,0.067
1979,2,0.131
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.306
1979,9,0.451
1979,10,0
1979,11,0.045
1979,12,0
1983,1,0.05
1983,2,0.104
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.01
1983,8,0.323
1983,9,0.485
1983,10,0
1983,11,0.028
1983,12,0
1987,1,0.067
1987,2,0.05
1987,3,0.007
1987,4,0
1987,5,0
1987,6,0
1987,7,0.005
1987,8,0.347
1987,9,0.486
1987,10,0
1987,11,0.038
1987,12,0
1991,1,0.065
1991,2,0.048
1991,3,0.008
1991,4,0
1991,5,0
1991,6,0
1991,7,0.002
1991,8,0.259
1991,9,0.424
1991,10,0.168
1991,11,0.026
1991,12,0
1995,1,0.004
1995,2,0.108
1995,3,0.008
1995,4,0
1995,5,0
1995,6,0
1995,7,0.01
1995,8,0.311
1995,9,0.419
1995,10,0.112
1995,11,0.027
1995,12,0
1999,1,0.003
1999,2,0.133
1999,3,0.006
1999,4,0
1999,5,0
1999,6,0
1999,7,0.002
1999,8,0.234
1999,9,0.399
1999,10,0.189
1999,11,0.035
1999,12,0
2003,1,0
2003,2,0.183
2003,3,0.035
2003,4,0
2003,5,0
2003,6,0
2003,7,0.014
2003,8,0.201
2003,9,0.436
2003,10,0.061
2003,11,0.069
2003,12,0
2007,1,0.006
2007,2,0.116
2007,3,0.049
2007,4,0
2007,5,0
2007,6,0
2007,7,0.013
2007,8,0.23
2007,9,0.387
2007,10,0.132
2007,11,0.066
2007,12,0
2011,1,0.004
2011,2,0.108
2011,3,0.067
2011,4,0
2011,5,0
2011,6,0
2011,7,0.027
2011,8,0.203
2011,9,0.339
2011,10,0.173
2011,11,0.08
2011,12,0
2015,1,0.002
2015,2,0.121
2015,3,0.028
2015,4,0
2015,5,0.003
2015,6,0
2015,7,0.018
2015,8,0.173
2015,9,0.312
2015,10,0.256
2015,11,0.086
2015,12,0
