year,party,support
1975,1,0.001
1975,2,0.172
1975,3,0
1975,4,0.037
1975,5,0
1975,6,0
1975,7,0.005
1975,8,0
1975,9,0.083
1975,10,0
1975,11,0.669
1975,12,0.032
1979,1,0.008
1979,2,0.165
1979,3,0
1979,4,0.03
1979,5,0
1979,6,0
1979,7,0.005
1979,8,0
1979,9,0.077
1979,10,0
1979,11,0.685
1979,12,0.029
1983,1,0.017
1983,2,0.129
1983,3,0
1983,4,0.044
1983,5,0
1983,6,0
1983,7,0.024
1983,8,0.001
1983,9,0.057
1983,10,0
1983,11,0.689
1983,12,0.04
1987,1,0.008
1987,2,0.097
1987,3,0.041
1987,4,0.054
1987,5,0
1987,6,0
1987,7,0.043
1987,8,0.001
1987,9,0.074
1987,10,0
1987,11,0.616
1987,12,0.066
1991,1,0.01
1991,2,0.076
1991,3,0.064
1991,4,0.038
1991,5,0
1991,6,0
1991,7,0.033
1991,8,0.004
1991,9,0.07
1991,10,0
1991,11,0.539
1991,12,0.166
1995,1,0.013
1995,2,0.11
1995,3,0.043
1995,4,0.059
1995,5,0
1995,6,0
1995,7,0.008
1995,8,0.002
1995,9,0.085
1995,10,0
1995,11,0.484
1995,12,0.194
1999,1,0
1999,2,0.17
1999,3,0.029
1999,4,0.06
1999,5,0
1999,6,0
1999,7,0.021
1999,8,0.004
1999,9,0.099
1999,10,0
1999,11,0.477
1999,12,0.142
2003,1,0
2003,2,0.16
2003,3,0.038
2003,4,0.069
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.006
2003,9,0.092
2003,10,0
2003,11,0.482
2003,12,0.141
2007,1,0
2007,2,0.107
2007,3,0.052
2007,4,0.066
2007,5,0
2007,6,0
2007,7,0.015
2007,8,0.012
2007,9,0.093
2007,10,0
2007,11,0.556
2007,12,0.1
2011,1,0
2011,2,0.089
2011,3,0.036
2011,4,0.04
2011,5,0.044
2011,6,0.148
2011,7,0.018
2011,8,0.004
2011,9,0.06
2011,10,0
2011,11,0.487
2011,12,0.073
2015,1,0.002
2015,2,0.074
2015,3,0.036
2015,4,0.02
2015,5,0.057
2015,6,0.097
2015,7,0.018
2015,8,0.006
2015,9,0.064
2015,10,0
2015,11,0.558
2015,12,0.067
