year,party,support
1975,1,0.001
1975,2,0.083
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.007
1975,8,0.513
1975,9,0.396
1975,10,0
1975,11,0
1975,12,0
1979,1,0.021
1979,2,0.093
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.477
1979,9,0.408
1979,10,0
1979,11,0
1979,12,0
1983,1,0.015
1983,2,0.078
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.03
1983,8,0.496
1983,9,0.382
1983,10,0
1983,11,0
1983,12,0
1987,1,0.001
1987,2,0.048
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.044
1987,8,0.598
1987,9,0.27
1987,10,0
1987,11,0
1987,12,0.038
1991,1,0
1991,2,0.049
1991,3,0.037
1991,4,0.008
1991,5,0
1991,6,0
1991,7,0.038
1991,8,0.398
1991,9,0.408
1991,10,0
1991,11,0
1991,12,0.061
1995,1,0
1995,2,0.087
1995,3,0.04
1995,4,0
1995,5,0
1995,6,0
1995,7,0.013
1995,8,0.487
1995,9,0.247
1995,10,0
1995,11,0.034
1995,12,0.092
1999,1,0
1999,2,0.106
1999,3,0.037
1999,4,0
1999,5,0
1999,6,0
1999,7,0.013
1999,8,0.36
1999,9,0.269
1999,10,0
1999,11,0.199
1999,12,0.016
2003,1,0
2003,2,0.115
2003,3,0.036
2003,4,0.012
2003,5,0
2003,6,0
2003,7,0
2003,8,0.336
2003,9,0.265
2003,10,0
2003,11,0.237
2003,12,0
2007,1,0
2007,2,0.092
2007,3,0.061
2007,4,0.012
2007,5,0
2007,6,0
2007,7,0
2007,8,0.32
2007,9,0.273
2007,10,0
2007,11,0.241
2007,12,0.002
2011,1,0
2011,2,0.068
2011,3,0.044
2011,4,0.008
2011,5,0.04
2011,6,0.02
2011,7,0.022
2011,8,0.301
2011,9,0.28
2011,10,0
2011,11,0.215
2011,12,0.002
2015,1,0
2015,2,0.083
2015,3,0.034
2015,4,0.004
2015,5,0.021
2015,6,0.023
2015,7,0.016
2015,8,0.209
2015,9,0.214
2015,10,0
2015,11,0.391
2015,12,0.005
