year,party,support
1975,1,0.004
1975,2,0.049
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.04
1975,8,0.464
1975,9,0.405
1975,10,0
1975,11,0
1975,12,0.037
1979,1,0
1979,2,0.066
1979,3,0
1979,4,0.035
1979,5,0
1979,6,0
1979,7,0.026
1979,8,0.451
1979,9,0.422
1979,10,0
1979,11,0
1979,12,0
1983,1,0.029
1983,2,0.055
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.064
1983,8,0.452
1983,9,0.38
1983,10,0
1983,11,0.02
1983,12,0
1987,1,0.057
1987,2,0.071
1987,3,0
1987,4,0.031
1987,5,0
1987,6,0
1987,7,0.093
1987,8,0.438
1987,9,0.284
1987,10,0
1987,11,0
1987,12,0.025
1991,1,0
1991,2,0.082
1991,3,0.067
1991,4,0
1991,5,0
1991,6,0
1991,7,0.102
1991,8,0.41
1991,9,0.232
1991,10,0
1991,11,0
1991,12,0.108
1995,1,0
1995,2,0.097
1995,3,0.07
1995,4,0.013
1995,5,0
1995,6,0
1995,7,0.073
1995,8,0.356
1995,9,0.221
1995,10,0
1995,11,0.1
1995,12,0.069
1999,1,0
1999,2,0.138
1999,3,0.051
1999,4,0.009
1999,5,0
1999,6,0
1999,7,0.037
1999,8,0.28
1999,9,0.243
1999,10,0
1999,11,0.218
1999,12,0.025
2003,1,0
2003,2,0.124
2003,3,0.087
2003,4,0.018
2003,5,0
2003,6,0
2003,7,0.018
2003,8,0.243
2003,9,0.158
2003,10,0
2003,11,0.335
2003,12,0.017
2007,1,0
2007,2,0.11
2007,3,0.083
2007,4,0.025
2007,5,0.027
2007,6,0
2007,7,0.008
2007,8,0.286
2007,9,0.157
2007,10,0
2007,11,0.291
2007,12,0.012
2011,1,0
2011,2,0.117
2011,3,0.059
2011,4,0.02
2011,5,0.062
2011,6,0.044
2011,7,0
2011,8,0.25
2011,9,0.138
2011,10,0
2011,11,0.288
2011,12,0.022
2015,1,0
2015,2,0.085
2015,3,0.06
2015,4,0.03
2015,5,0.033
2015,6,0.039
2015,7,0.024
2015,8,0.214
2015,9,0.144
2015,10,0
2015,11,0.354
2015,12,0.018
