year,party,support
1975,1,0.016
1975,2,0.266
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.032
1975,8,0.008
1975,9,0.113
1975,10,0
1975,11,0.541
1975,12,0.024
1979,1,0.031
1979,2,0.212
1979,3,0
1979,4,0.024
1979,5,0
1979,6,0
1979,7,0.042
1979,8,0.006
1979,9,0.163
1979,10,0
1979,11,0.522
1979,12,0
1983,1,0.091
1983,2,0.233
1983,3,0.011
1983,4,0
1983,5,0
1983,6,0
1983,7,0.016
1983,8,0.014
1983,9,0.173
1983,10,0
1983,11,0.454
1983,12,0.008
1987,1,0.096
1987,2,0.17
1987,3,0.044
1987,4,0.018
1987,5,0
1987,6,0
1987,7,0.006
1987,8,0.037
1987,9,0.089
1987,10,0
1987,11,0.474
1987,12,0.065
1991,1,0
1991,2,0.149
1991,3,0.083
1991,4,0.026
1991,5,0
1991,6,0
1991,7,0
1991,8,0.015
1991,9,0.187
1991,10,0
1991,11,0.423
1991,12,0.118
1995,1,0
1995,2,0.161
1995,3,0.069
1995,4,0.011
1995,5,0
1995,6,0
1995,7,0.147
1995,8,0.019
1995,9,0.107
1995,10,0
1995,11,0.37
1995,12,0.116
1999,1,0
1999,2,0.164
1999,3,0.074
1999,4,0.015
1999,5,0
1999,6,0
1999,7,0.032
1999,8,0.027
1999,9,0.155
1999,10,0
1999,11,0.435
1999,12,0.097
2003,1,0
2003,2,0.198
2003,3,0.133
2003,4,0.034
2003,5,0
2003,6,0
2003,7,0.001
2003,8,0.025
2003,9,0.153
2003,10,0
2003,11,0.414
2003,12,0.041
2007,1,0
2007,2,0.186
2007,3,0.141
2007,4,0.019
2007,5,0
2007,6,0
2007,7,0
2007,8,0.051
2007,9,0.14
2007,10,0
2007,11,0.447
2007,12,0.016
2011,1,0
2011,2,0.156
2011,3,0.128
2011,4,0.039
2011,5,0.033
2011,6,0.11
2011,7,0
2011,8,0.02
2011,9,0.095
2011,10,0
2011,11,0.413
2011,12,0.006
2015,1,0
2015,2,0.16
2015,3,0.147
2015,4,0.026
2015,5,0.02
2015,6,0.033
2015,7,0.001
2015,8,0.054
2015,9,0.116
2015,10,0
2015,11,0.436
2015,12,0.007
