year,party,support
1975,1,0.052
1975,2,0.347
1975,3,0.009
1975,4,0
1975,5,0
1975,6,0
1975,7,0.026
1975,8,0.02
1975,9,0.463
1975,10,0
1975,11,0.036
1975,12,0.046
1979,1,0.047
1979,2,0.31
1979,3,0.031
1979,4,0
1979,5,0
1979,6,0
1979,7,0.025
1979,8,0.02
1979,9,0.54
1979,10,0
1979,11,0.028
1979,12,0
1983,1,0.037
1983,2,0.258
1983,3,0.047
1983,4,0
1983,5,0
1983,6,0
1983,7,0.039
1983,8,0.011
1983,9,0.575
1983,10,0
1983,11,0.02
1983,12,0.012
1987,1,0.05
1987,2,0.271
1987,3,0.044
1987,4,0
1987,5,0
1987,6,0
1987,7,0.027
1987,8,0.014
1987,9,0.538
1987,10,0
1987,11,0.021
1987,12,0.035
1991,1,0.051
1991,2,0.268
1991,3,0.032
1991,4,0
1991,5,0
1991,6,0
1991,7,0.024
1991,8,0.012
1991,9,0.527
1991,10,0
1991,11,0.026
1991,12,0.059
1995,1,0.109
1995,2,0.283
1995,3,0.033
1995,4,0
1995,5,0
1995,6,0
1995,7,0.027
1995,8,0.033
1995,9,0.409
1995,10,0
1995,11,0.04
1995,12,0.067
1999,1,0.1
1999,2,0.271
1999,3,0.058
1999,4,0
1999,5,0
1999,6,0
1999,7,0.035
1999,8,0.025
1999,9,0.389
1999,10,0
1999,11,0.072
1999,12,0.049
2003,1,0.084
2003,2,0.281
2003,3,0.072
2003,4,0.014
2003,5,0
2003,6,0
2003,7,0.009
2003,8,0.03
2003,9,0.302
2003,10,0
2003,11,0.171
2003,12,0.036
2007,1,0.058
2007,2,0.267
2007,3,0.129
2007,4,0.018
2007,5,0
2007,6,0
2007,7,0.022
2007,8,0.042
2007,9,0.235
2007,10,0
2007,11,0.203
2007,12,0.026
2011,1,0.023
2011,2,0.288
2011,3,0.101
2011,4,0.014
2011,5,0.045
2011,6,0.004
2011,7,0.013
2011,8,0.036
2011,9,0.235
2011,10,0
2011,11,0.208
2011,12,0.034
2015,1,0.013
2015,2,0.245
2015,3,0.093
2015,4,0.015
2015,5,0.034
2015,6,0.023
2015,7,0.025
2015,8,0.045
2015,9,0.228
2015,10,0
2015,11,0.265
2015,12,0.013
