year,party,support
1975,1,0.097
1975,2,0.231
1975,3,0.018
1975,4,0
1975,5,0
1975,6,0
1975,7,0.021
1975,8,0.022
1975,9,0.415
1975,10,0
1975,11,0.136
1975,12,0.061
1979,1,0.084
1979,2,0.228
1979,3,0.067
1979,4,0
1979,5,0
1979,6,0
1979,7,0.038
1979,8,0.018
1979,9,0.445
1979,10,0
1979,11,0.121
1979,12,0
1983,1,0.057
1983,2,0.202
1983,3,0.057
1983,4,0
1983,5,0
1983,6,0
1983,7,0.029
1983,8,0.018
1983,9,0.489
1983,10,0
1983,11,0.121
1983,12,0.027
1987,1,0.062
1987,2,0.255
1987,3,0.078
1987,4,0
1987,5,0
1987,6,0
1987,7,0.015
1987,8,0.015
1987,9,0.431
1987,10,0
1987,11,0.103
1987,12,0.04
1991,1,0.063
1991,2,0.232
1991,3,0.052
1991,4,0
1991,5,0
1991,6,0
1991,7,0.021
1991,8,0.033
1991,9,0.442
1991,10,0
1991,11,0.116
1991,12,0.042
1995,1,0.128
1995,2,0.25
1995,3,0.037
1995,4,0
1995,5,0
1995,6,0
1995,7,0.05
1995,8,0.041
1995,9,0.384
1995,10,0
1995,11,0.075
1995,12,0.036
1999,1,0.079
1999,2,0.255
1999,3,0.067
1999,4,0
1999,5,0
1999,6,0
1999,7,0.035
1999,8,0.04
1999,9,0.377
1999,10,0
1999,11,0.121
1999,12,0.027
2003,1,0.084
2003,2,0.25
2003,3,0.122
2003,4,0.006
2003,5,0
2003,6,0
2003,7,0.005
2003,8,0.041
2003,9,0.304
2003,10,0
2003,11,0.154
2003,12,0.033
2007,1,0.055
2007,2,0.269
2007,3,0.147
2007,4,0.019
2007,5,0
2007,6,0
2007,7,0.04
2007,8,0.054
2007,9,0.208
2007,10,0
2007,11,0.179
2007,12,0.028
2011,1,0.027
2011,2,0.284
2011,3,0.132
2011,4,0.013
2011,5,0.054
2011,6,0.008
2011,7,0.006
2011,8,0.053
2011,9,0.182
2011,10,0
2011,11,0.232
2011,12,0.01
2015,1,0.025
2015,2,0.251
2015,3,0.128
2015,4,0.016
2015,5,0.041
2015,6,0.014
2015,7,0.018
2015,8,0.042
2015,9,0.24
2015,10,0
2015,11,0.217
2015,12,0.008
