year,party,support
1975,1,0.009
1975,2,0.476
1975,3,0
1975,4,0.056
1975,5,0
1975,6,0
1975,7,0.033
1975,8,0.003
1975,9,0.027
1975,10,0
1975,11,0.289
1975,12,0.106
1979,1,0.017
1979,2,0.487
1979,3,0
1979,4,0.049
1979,5,0
1979,6,0
1979,7,0.016
1979,8,0.003
1979,9,0.033
1979,10,0
1979,11,0.325
1979,12,0.068
1983,1,0.028
1983,2,0.447
1983,3,0
1983,4,0.048
1983,5,0
1983,6,0
1983,7,0.077
1983,8,0.009
1983,9,0.033
1983,10,0
1983,11,0.26
1983,12,0.098
1987,1,0.013
1987,2,0.37
1987,3,0.066
1987,4,0.051
1987,5,0
1987,6,0
1987,7,0.064
1987,8,0.008
1987,9,0.042
1987,10,0
1987,11,0.249
1987,12,0.139
1991,1,0.006
1991,2,0.232
1991,3,0.119
1991,4,0.037
1991,5,0
1991,6,0
1991,7,0.032
1991,8,0.021
1991,9,0.054
1991,10,0
1991,11,0.251
1991,12,0.247
1995,1,0.026
1995,2,0.254
1995,3,0.068
1995,4,0.051
1995,5,0
1995,6,0
1995,7,0.041
1995,8,0.012
1995,9,0.071
1995,10,0
1995,11,0.244
1995,12,0.233
1999,1,0
1999,2,0.313
1999,3,0.068
1999,4,0.034
1999,5,0
1999,6,0
1999,7,0.029
1999,8,0.008
1999,9,0.094
1999,10,0
1999,11,0.281
1999,12,0.173
2003,1,0
2003,2,0.299
2003,3,0.089
2003,4,0.061
2003,5,0
2003,6,0
2003,7,0.023
2003,8,0.012
2003,9,0.08
2003,10,0
2003,11,0.293
2003,12,0.143
2007,1,0
2007,2,0.168
2007,3,0.115
2007,4,0.07
2007,5,0
2007,6,0
2007,7,0.028
2007,8,0.053
2007,9,0.104
2007,10,0
2007,11,0.374
2007,12,0.09
2011,1,0
2011,2,0.159
2011,3,0.092
2011,4,0.048
2011,5,0.039
2011,6,0.157
2011,7,0.032
2011,8,0.014
2011,9,0.06
2011,10,0
2011,11,0.328
2011,12,0.07
2015,1,0.002
2015,2,0.151
2015,3,0.072
2015,4,0.072
2015,5,0.056
2015,6,0.111
2015,7,0.015
2015,8,0.017
2015,9,0.065
2015,10,0
2015,11,0.386
2015,12,0.054
