year,party,support
1975,1,0.03
1975,2,0.109
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.01
1975,8,0.06
1975,9,0.719
1975,10,0
1975,11,0
1975,12,0.072
1979,1,0.053
1979,2,0.075
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.007
1979,8,0.094
1979,9,0.693
1979,10,0
1979,11,0
1979,12,0.077
1983,1,0.011
1983,2,0.068
1983,3,0.039
1983,4,0
1983,5,0
1983,6,0
1983,7,0.011
1983,8,0.079
1983,9,0.662
1983,10,0
1983,11,0
1983,12,0.129
1987,1,0.016
1987,2,0.066
1987,3,0.066
1987,4,0
1987,5,0
1987,6,0
1987,7,0.022
1987,8,0.125
1987,9,0.67
1987,10,0
1987,11,0
1987,12,0.034
1991,1,0.02
1991,2,0.128
1991,3,0.028
1991,4,0
1991,5,0
1991,6,0
1991,7,0.024
1991,8,0.112
1991,9,0.647
1991,10,0
1991,11,0.011
1991,12,0.031
1995,1,0.028
1995,2,0.184
1995,3,0.037
1995,4,0
1995,5,0
1995,6,0
1995,7,0.058
1995,8,0.153
1995,9,0.522
1995,10,0
1995,11,0
1995,12,0.017
1999,1,0.042
1999,2,0.139
1999,3,0.051
1999,4,0
1999,5,0
1999,6,0
1999,7,0.01
1999,8,0.1
1999,9,0.581
1999,10,0
1999,11,0.077
1999,12,0
2003,1,0.022
2003,2,0.121
2003,3,0.116
2003,4,0
2003,5,0
2003,6,0
2003,7,0.011
2003,8,0.111
2003,9,0.394
2003,10,0
2003,11,0.224
2003,12,0
2007,1,0.023
2007,2,0.095
2007,3,0.167
2007,4,0.012
2007,5,0
2007,6,0
2007,7,0.004
2007,8,0.09
2007,9,0.351
2007,10,0
2007,11,0.251
2007,12,0.007
2011,1,0.012
2011,2,0.08
2011,3,0.151
2011,4,0.009
2011,5,0.051
2011,6,0
2011,7,0.022
2011,8,0.095
2011,9,0.302
2011,10,0
2011,11,0.207
2011,12,0.07
2015,1,0.025
2015,2,0.09
2015,3,0.11
2015,4,0.009
2015,5,0.014
2015,6,0.011
2015,7,0.003
2015,8,0.098
2015,9,0.33
2015,10,0
2015,11,0.273
2015,12,0.036
