year,party,support
1975,1,0
1975,2,0.254
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.058
1975,8,0.214
1975,9,0.187
1975,10,0
1975,11,0.213
1975,12,0.074
1979,1,0
1979,2,0.269
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.034
1979,8,0.242
1979,9,0.226
1979,10,0
1979,11,0.197
1979,12,0.031
1983,1,0
1983,2,0.204
1983,3,0.052
1983,4,0.081
1983,5,0
1983,6,0
1983,7,0.026
1983,8,0.237
1983,9,0.202
1983,10,0
1983,11,0.165
1983,12,0.033
1987,1,0.002
1987,2,0.158
1987,3,0.1
1987,4,0
1987,5,0
1987,6,0
1987,7,0.063
1987,8,0.201
1987,9,0.252
1987,10,0
1987,11,0.167
1987,12,0.057
1991,1,0
1991,2,0.166
1991,3,0.083
1991,4,0.035
1991,5,0
1991,6,0
1991,7,0.037
1991,8,0.2
1991,9,0.166
1991,10,0
1991,11,0.194
1991,12,0.119
1995,1,0
1995,2,0.209
1995,3,0.075
1995,4,0.028
1995,5,0
1995,6,0
1995,7,0.044
1995,8,0.16
1995,9,0.157
1995,10,0
1995,11,0.202
1995,12,0.125
1999,1,0
1999,2,0.156
1999,3,0.044
1999,4,0.038
1999,5,0
1999,6,0
1999,7,0.032
1999,8,0.208
1999,9,0.142
1999,10,0
1999,11,0.305
1999,12,0.074
2003,1,0
2003,2,0.133
2003,3,0.079
2003,4,0.038
2003,5,0
2003,6,0
2003,7,0.011
2003,8,0.14
2003,9,0.143
2003,10,0
2003,11,0.39
2003,12,0.066
2007,1,0
2007,2,0.118
2007,3,0.094
2007,4,0.029
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.149
2007,9,0.134
2007,10,0
2007,11,0.409
2007,12,0.055
2011,1,0
2011,2,0.111
2011,3,0.06
2011,4,0.025
2011,5,0.041
2011,6,0.044
2011,7,0
2011,8,0.125
2011,9,0.165
2011,10,0
2011,11,0.39
2011,12,0.04
2015,1,0
2015,2,0.116
2015,3,0.049
2015,4,0.024
2015,5,0.041
2015,6,0.04
2015,7,0.002
2015,8,0.109
2015,9,0.166
2015,10,0
2015,11,0.4
2015,12,0.053
