year,party,support
1975,1,0.059
1975,2,0.208
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.024
1975,8,0.004
1975,9,0.297
1975,10,0
1975,11,0.375
1975,12,0.032
1979,1,0.041
1979,2,0.198
1979,3,0.025
1979,4,0
1979,5,0
1979,6,0
1979,7,0.063
1979,8,0
1979,9,0.419
1979,10,0
1979,11,0.254
1979,12,0
1983,1,0.053
1983,2,0.202
1983,3,0.042
1983,4,0
1983,5,0
1983,6,0
1983,7,0.012
1983,8,0.003
1983,9,0.524
1983,10,0
1983,11,0.154
1983,12,0.01
1987,1,0.033
1987,2,0.093
1987,3,0.036
1987,4,0
1987,5,0
1987,6,0
1987,7,0.012
1987,8,0.001
1987,9,0.626
1987,10,0
1987,11,0.163
1987,12,0.036
1991,1,0.054
1991,2,0.149
1991,3,0.027
1991,4,0
1991,5,0
1991,6,0
1991,7,0.001
1991,8,0.004
1991,9,0.572
1991,10,0
1991,11,0.178
1991,12,0.016
1995,1,0.083
1995,2,0.168
1995,3,0.059
1995,4,0
1995,5,0
1995,6,0
1995,7,0.041
1995,8,0.021
1995,9,0.409
1995,10,0
1995,11,0.196
1995,12,0.022
1999,1,0.112
1999,2,0.153
1999,3,0.046
1999,4,0
1999,5,0
1999,6,0
1999,7,0.041
1999,8,0.015
1999,9,0.44
1999,10,0
1999,11,0.165
1999,12,0.028
2003,1,0.094
2003,2,0.149
2003,3,0.049
2003,4,0
2003,5,0
2003,6,0
2003,7,0.007
2003,8,0.022
2003,9,0.325
2003,10,0
2003,11,0.351
2003,12,0.003
2007,1,0.056
2007,2,0.213
2007,3,0.052
2007,4,0.001
2007,5,0
2007,6,0
2007,7,0.021
2007,8,0.026
2007,9,0.239
2007,10,0
2007,11,0.381
2007,12,0.012
2011,1,0.026
2011,2,0.232
2011,3,0.061
2011,4,0.001
2011,5,0.03
2011,6,0.004
2011,7,0.002
2011,8,0.013
2011,9,0.233
2011,10,0
2011,11,0.395
2011,12,0.003
2015,1,0.01
2015,2,0.168
2015,3,0.082
2015,4,0.008
2015,5,0.024
2015,6,0.008
2015,7,0.018
2015,8,0.039
2015,9,0.327
2015,10,0
2015,11,0.308
2015,12,0.006
