year,party,support
1975,1,0.04
1975,2,0.384
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.044
1975,8,0
1975,9,0.532
1975,10,0
1975,11,0
1975,12,0
1979,1,0.033
1979,2,0.314
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.02
1979,8,0
1979,9,0.632
1979,10,0
1979,11,0
1979,12,0
1983,1,0.027
1983,2,0.308
1983,3,0.016
1983,4,0
1983,5,0
1983,6,0
1983,7,0.025
1983,8,0
1983,9,0.625
1983,10,0
1983,11,0
1983,12,0
1987,1,0.007
1987,2,0.35
1987,3,0.031
1987,4,0
1987,5,0
1987,6,0
1987,7,0.019
1987,8,0
1987,9,0.558
1987,10,0
1987,11,0
1987,12,0.035
1991,1,0.024
1991,2,0.291
1991,3,0.015
1991,4,0
1991,5,0
1991,6,0
1991,7,0.006
1991,8,0
1991,9,0.615
1991,10,0
1991,11,0
1991,12,0.049
1995,1,0.03
1995,2,0.252
1995,3,0.042
1995,4,0
1995,5,0
1995,6,0
1995,7,0.039
1995,8,0
1995,9,0.61
1995,10,0
1995,11,0
1995,12,0.026
1999,1,0.058
1999,2,0.204
1999,3,0.103
1999,4,0
1999,5,0
1999,6,0
1999,7,0.021
1999,8,0
1999,9,0.609
1999,10,0
1999,11,0
1999,12,0.005
2003,1,0.015
2003,2,0.252
2003,3,0.09
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0
2003,9,0.229
2003,10,0
2003,11,0.415
2003,12,0
2007,1,0.036
2007,2,0.197
2007,3,0.032
2007,4,0.002
2007,5,0
2007,6,0
2007,7,0.022
2007,8,0.022
2007,9,0.265
2007,10,0
2007,11,0.423
2007,12,0
2011,1,0.025
2011,2,0.184
2011,3,0.032
2011,4,0
2011,5,0
2011,6,0.003
2011,7,0
2011,8,0.006
2011,9,0.344
2011,10,0
2011,11,0.406
2011,12,0
2015,1,0.067
2015,2,0.214
2015,3,0.017
2015,4,0
2015,5,0.013
2015,6,0.007
2015,7,0.023
2015,8,0.024
2015,9,0.271
2015,10,0
2015,11,0.364
2015,12,0
