year,party,support
1975,1,0.073
1975,2,0.222
1975,3,0.003
1975,4,0
1975,5,0
1975,6,0
1975,7,0.012
1975,8,0.223
1975,9,0.374
1975,10,0
1975,11,0.019
1975,12,0.075
1979,1,0.055
1979,2,0.211
1979,3,0.01
1979,4,0
1979,5,0
1979,6,0
1979,7,0.025
1979,8,0.213
1979,9,0.474
1979,10,0
1979,11,0.011
1979,12,0
1983,1,0.05
1983,2,0.217
1983,3,0.054
1983,4,0
1983,5,0
1983,6,0
1983,7,0.017
1983,8,0.149
1983,9,0.491
1983,10,0
1983,11,0.01
1983,12,0.013
1987,1,0.05
1987,2,0.212
1987,3,0.033
1987,4,0
1987,5,0
1987,6,0
1987,7,0.008
1987,8,0.141
1987,9,0.529
1987,10,0
1987,11,0.006
1987,12,0.023
1991,1,0.05
1991,2,0.173
1991,3,0.049
1991,4,0
1991,5,0
1991,6,0
1991,7,0.06
1991,8,0.082
1991,9,0.49
1991,10,0
1991,11,0.022
1991,12,0.073
1995,1,0.155
1995,2,0.184
1995,3,0.024
1995,4,0
1995,5,0
1995,6,0
1995,7,0.066
1995,8,0.059
1995,9,0.403
1995,10,0
1995,11,0.054
1995,12,0.055
1999,1,0.095
1999,2,0.214
1999,3,0.038
1999,4,0
1999,5,0
1999,6,0
1999,7,0.059
1999,8,0.079
1999,9,0.35
1999,10,0
1999,11,0.139
1999,12,0.027
2003,1,0.101
2003,2,0.182
2003,3,0.06
2003,4,0.005
2003,5,0
2003,6,0
2003,7,0.005
2003,8,0.071
2003,9,0.233
2003,10,0
2003,11,0.333
2003,12,0.009
2007,1,0.067
2007,2,0.153
2007,3,0.09
2007,4,0.008
2007,5,0
2007,6,0
2007,7,0.014
2007,8,0.071
2007,9,0.222
2007,10,0
2007,11,0.373
2007,12,0.002
2011,1,0.021
2011,2,0.237
2011,3,0.103
2011,4,0.02
2011,5,0.042
2011,6,0.012
2011,7,0.006
2011,8,0.052
2011,9,0.182
2011,10,0
2011,11,0.312
2011,12,0.013
2015,1,0.008
2015,2,0.201
2015,3,0.07
2015,4,0.014
2015,5,0.026
2015,6,0.038
2015,7,0.015
2015,8,0.039
2015,9,0.235
2015,10,0
2015,11,0.352
2015,12,0.002
