year,party,support
1975,1,0
1975,2,0.094
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.001
1975,8,0.734
1975,9,0.073
1975,10,0
1975,11,0.086
1975,12,0.012
1979,1,0
1979,2,0.104
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.688
1979,9,0.157
1979,10,0
1979,11,0.051
1979,12,0
1983,1,0
1983,2,0.166
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.629
1983,9,0.079
1983,10,0
1983,11,0.126
1983,12,0
1987,1,0.037
1987,2,0.167
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.145
1987,8,0.486
1987,9,0.063
1987,10,0
1987,11,0.103
1987,12,0
1991,1,0.03
1991,2,0.184
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.181
1991,8,0.439
1991,9,0.066
1991,10,0
1991,11,0.1
1991,12,0
1995,1,0.022
1995,2,0.267
1995,3,0.029
1995,4,0
1995,5,0
1995,6,0
1995,7,0.031
1995,8,0.392
1995,9,0.061
1995,10,0
1995,11,0.198
1995,12,0
1999,1,0
1999,2,0.236
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.047
1999,8,0.426
1999,9,0.06
1999,10,0
1999,11,0.231
1999,12,0
2003,1,0
2003,2,0.176
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.447
2003,9,0.059
2003,10,0
2003,11,0.313
2003,12,0.004
2007,1,0
2007,2,0.155
2007,3,0
2007,4,0
2007,5,0
2007,6,0
2007,7,0.001
2007,8,0.378
2007,9,0.107
2007,10,0
2007,11,0.353
2007,12,0.006
2011,1,0
2011,2,0.103
2011,3,0.023
2011,4,0
2011,5,0.04
2011,6,0.251
2011,7,0
2011,8,0.325
2011,9,0.079
2011,10,0
2011,11,0.179
2011,12,0
2015,1,0
2015,2,0.121
2015,3,0
2015,4,0
2015,5,0.057
2015,6,0.11
2015,7,0.001
2015,8,0.387
2015,9,0.079
2015,10,0
2015,11,0.246
2015,12,0
