year,party,support
1975,1,0.003
1975,2,0.19
1975,3,0
1975,4,0.031
1975,5,0
1975,6,0
1975,7,0.041
1975,8,0.009
1975,9,0.091
1975,10,0
1975,11,0.563
1975,12,0.072
1979,1,0.011
1979,2,0.197
1979,3,0
1979,4,0.035
1979,5,0
1979,6,0
1979,7,0.025
1979,8,0.008
1979,9,0.095
1979,10,0
1979,11,0.593
1979,12,0.036
1983,1,0.035
1983,2,0.194
1983,3,0
1983,4,0.03
1983,5,0
1983,6,0
1983,7,0.076
1983,8,0.008
1983,9,0.091
1983,10,0
1983,11,0.512
1983,12,0.054
1987,1,0.015
1987,2,0.138
1987,3,0.091
1987,4,0.024
1987,5,0
1987,6,0
1987,7,0.062
1987,8,0.012
1987,9,0.094
1987,10,0
1987,11,0.505
1987,12,0.058
1991,1,0.015
1991,2,0.149
1991,3,0.112
1991,4,0.026
1991,5,0
1991,6,0
1991,7,0.036
1991,8,0.014
1991,9,0.082
1991,10,0
1991,11,0.421
1991,12,0.144
1995,1,0.026
1995,2,0.21
1995,3,0.066
1995,4,0.031
1995,5,0
1995,6,0
1995,7,0.03
1995,8,0.015
1995,9,0.112
1995,10,0
1995,11,0.383
1995,12,0.127
1999,1,0
1999,2,0.223
1999,3,0.078
1999,4,0.032
1999,5,0
1999,6,0
1999,7,0.046
1999,8,0.019
1999,9,0.13
1999,10,0
1999,11,0.393
1999,12,0.079
2003,1,0
2003,2,0.229
2003,3,0.103
2003,4,0.058
2003,5,0
2003,6,0
2003,7,0.016
2003,8,0.019
2003,9,0.127
2003,10,0
2003,11,0.394
2003,12,0.054
2007,1,0
2007,2,0.163
2007,3,0.125
2007,4,0.063
2007,5,0
2007,6,0
2007,7,0.015
2007,8,0.044
2007,9,0.123
2007,10,0
2007,11,0.428
2007,12,0.039
2011,1,0.001
2011,2,0.138
2011,3,0.087
2011,4,0.043
2011,5,0.055
2011,6,0.244
2011,7,0.025
2011,8,0.017
2011,9,0.059
2011,10,0
2011,11,0.304
2011,12,0.027
2015,1,0.002
2015,2,0.148
2015,3,0.066
2015,4,0.046
2015,5,0.06
2015,6,0.2
2015,7,0.016
2015,8,0.017
2015,9,0.063
2015,10,0
2015,11,0.356
2015,12,0.026
