year,party,support
1975,1,0.029
1975,2,0.109
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.729
1975,9,0.133
1975,10,0
1975,11,0
1975,12,0
1979,1,0.034
1979,2,0.132
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.578
1979,9,0.179
1979,10,0
1979,11,0.076
1979,12,0
1983,1,0.021
1983,2,0.12
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.028
1983,8,0.545
1983,9,0.189
1983,10,0
1983,11,0.097
1983,12,0
1987,1,0.034
1987,2,0.078
1987,3,0.014
1987,4,0
1987,5,0
1987,6,0
1987,7,0.042
1987,8,0.551
1987,9,0.217
1987,10,0
1987,11,0.064
1987,12,0
1991,1,0.028
1991,2,0.053
1991,3,0.026
1991,4,0
1991,5,0
1991,6,0
1991,7,0.013
1991,8,0.527
1991,9,0.15
1991,10,0.167
1991,11,0.035
1991,12,0
1995,1,0.002
1995,2,0.046
1995,3,0.035
1995,4,0
1995,5,0
1995,6,0
1995,7,0.002
1995,8,0.612
1995,9,0.246
1995,10,0.058
1995,11,0
1995,12,0
1999,1,0.003
1999,2,0.186
1999,3,0.019
1999,4,0
1999,5,0
1999,6,0
1999,7,0
1999,8,0.532
1999,9,0.14
1999,10,0.093
1999,11,0.027
1999,12,0
2003,1,0
2003,2,0.225
2003,3,0.058
2003,4,0
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.341
2003,9,0.234
2003,10,0.075
2003,11,0.065
2003,12,0
2007,1,0.006
2007,2,0.231
2007,3,0.08
2007,4,0
2007,5,0
2007,6,0
2007,7,0
2007,8,0.404
2007,9,0.178
2007,10,0.049
2007,11,0.053
2007,12,0
2011,1,0.014
2011,2,0.151
2011,3,0.064
2011,4,0
2011,5,0
2011,6,0
2011,7,0.066
2011,8,0.276
2011,9,0.12
2011,10,0.271
2011,11,0.038
2011,12,0
2015,1,0
2015,2,0.082
2015,3,0.063
2015,4,0
2015,5,0
2015,6,0
2015,7,0.116
2015,8,0.315
2015,9,0.17
2015,10,0.158
2015,11,0.097
2015,12,0
