year,party,support
1975,1,0.003
1975,2,0.3
1975,3,0
1975,4,0.05
1975,5,0
1975,6,0
1975,7,0.141
1975,8,0.131
1975,9,0.221
1975,10,0
1975,11,0.076
1975,12,0.078
1979,1,0
1979,2,0.333
1979,3,0
1979,4,0.066
1979,5,0
1979,6,0
1979,7,0.075
1979,8,0.154
1979,9,0.266
1979,10,0
1979,11,0.077
1979,12,0.029
1983,1,0
1983,2,0.317
1983,3,0
1983,4,0.068
1983,5,0
1983,6,0
1983,7,0.09
1983,8,0.136
1983,9,0.276
1983,10,0
1983,11,0.078
1983,12,0.036
1987,1,0.09
1987,2,0.216
1987,3,0
1987,4,0.046
1987,5,0
1987,6,0
1987,7,0.06
1987,8,0.148
1987,9,0.261
1987,10,0
1987,11,0.089
1987,12,0.091
1991,1,0
1991,2,0.211
1991,3,0.091
1991,4,0.048
1991,5,0
1991,6,0
1991,7,0.042
1991,8,0.104
1991,9,0.235
1991,10,0
1991,11,0.104
1991,12,0.165
1995,1,0.014
1995,2,0.222
1995,3,0.077
1995,4,0.061
1995,5,0
1995,6,0
1995,7,0.039
1995,8,0.108
1995,9,0.207
1995,10,0
1995,11,0.127
1995,12,0.144
1999,1,0
1999,2,0.224
1999,3,0.075
1999,4,0.07
1999,5,0
1999,6,0
1999,7,0.02
1999,8,0.136
1999,9,0.204
1999,10,0
1999,11,0.227
1999,12,0.044
2003,1,0.009
2003,2,0.249
2003,3,0.078
2003,4,0.072
2003,5,0
2003,6,0
2003,7,0.005
2003,8,0.127
2003,9,0.18
2003,10,0
2003,11,0.274
2003,12,0.007
2007,1,0
2007,2,0.199
2007,3,0.12
2007,4,0.054
2007,5,0
2007,6,0
2007,7,0.069
2007,8,0.106
2007,9,0.164
2007,10,0
2007,11,0.275
2007,12,0.013
2011,1,0
2011,2,0.214
2011,3,0.104
2011,4,0.044
2011,5,0.059
2011,6,0.05
2011,7,0.012
2011,8,0.086
2011,9,0.171
2011,10,0
2011,11,0.245
2011,12,0.015
2015,1,0
2015,2,0.202
2015,3,0.096
2015,4,0.042
2015,5,0.052
2015,6,0.043
2015,7,0.026
2015,8,0.075
2015,9,0.191
2015,10,0
2015,11,0.259
2015,12,0.013
