year,party,support
1975,1,0.01
1975,2,0.089
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.006
1975,8,0.003
1975,9,0.427
1975,10,0
1975,11,0.458
1975,12,0.008
1979,1,0.016
1979,2,0.098
1979,3,0.147
1979,4,0
1979,5,0
1979,6,0
1979,7,0.005
1979,8,0
1979,9,0.237
1979,10,0
1979,11,0.497
1979,12,0
1983,1,0.119
1983,2,0.064
1983,3,0.05
1983,4,0
1983,5,0
1983,6,0
1983,7,0.005
1983,8,0.004
1983,9,0.383
1983,10,0
1983,11,0.373
1983,12,0.002
1987,1,0.052
1987,2,0.075
1987,3,0.128
1987,4,0
1987,5,0
1987,6,0
1987,7,0.03
1987,8,0
1987,9,0.31
1987,10,0
1987,11,0.405
1987,12,0
1991,1,0.139
1991,2,0.115
1991,3,0.088
1991,4,0
1991,5,0
1991,6,0
1991,7,0.002
1991,8,0
1991,9,0.231
1991,10,0
1991,11,0.422
1991,12,0.004
1995,1,0.082
1995,2,0.272
1995,3,0.038
1995,4,0
1995,5,0
1995,6,0
1995,7,0.004
1995,8,0.06
1995,9,0.16
1995,10,0
1995,11,0.352
1995,12,0.031
1999,1,0.025
1999,2,0.22
1999,3,0.2
1999,4,0
1999,5,0
1999,6,0
1999,7,0.01
1999,8,0.035
1999,9,0.201
1999,10,0
1999,11,0.309
1999,12,0
2003,1,0.104
2003,2,0.32
2003,3,0.1
2003,4,0.002
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.01
2003,9,0.137
2003,10,0
2003,11,0.32
2003,12,0.004
2007,1,0.091
2007,2,0.297
2007,3,0.053
2007,4,0
2007,5,0
2007,6,0
2007,7,0.161
2007,8,0.039
2007,9,0.056
2007,10,0
2007,11,0.305
2007,12,0
2011,1,0.036
2011,2,0.244
2011,3,0.088
2011,4,0.054
2011,5,0.07
2011,6,0
2011,7,0.001
2011,8,0.017
2011,9,0.189
2011,10,0
2011,11,0.3
2011,12,0
2015,1,0.011
2015,2,0.304
2015,3,0.038
2015,4,0.069
2015,5,0.01
2015,6,0.023
2015,7,0.022
2015,8,0.031
2015,9,0.193
2015,10,0
2015,11,0.3
2015,12,0
