year,party,support
1975,1,0
1975,2,0.101
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.002
1975,8,0.394
1975,9,0.228
1975,10,0
1975,11,0.262
1975,12,0.013
1979,1,0
1979,2,0.185
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.343
1979,9,0.159
1979,10,0
1979,11,0.313
1979,12,0
1983,1,0
1983,2,0.184
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.353
1983,9,0.103
1983,10,0
1983,11,0.361
1983,12,0
1987,1,0.043
1987,2,0.171
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.028
1987,8,0.308
1987,9,0.136
1987,10,0
1987,11,0.313
1987,12,0
1991,1,0.033
1991,2,0.211
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.069
1991,8,0.207
1991,9,0.136
1991,10,0
1991,11,0.344
1991,12,0
1995,1,0.01
1995,2,0.197
1995,3,0.027
1995,4,0
1995,5,0
1995,6,0
1995,7,0.013
1995,8,0.249
1995,9,0.132
1995,10,0
1995,11,0.372
1995,12,0
1999,1,0
1999,2,0.229
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.046
1999,8,0.233
1999,9,0.104
1999,10,0
1999,11,0.387
1999,12,0
2003,1,0
2003,2,0.246
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.232
2003,9,0.101
2003,10,0
2003,11,0.403
2003,12,0.017
2007,1,0
2007,2,0.211
2007,3,0
2007,4,0
2007,5,0
2007,6,0
2007,7,0.004
2007,8,0.236
2007,9,0.148
2007,10,0
2007,11,0.395
2007,12,0.006
2011,1,0
2011,2,0.174
2011,3,0.025
2011,4,0
2011,5,0.09
2011,6,0.25
2011,7,0
2011,8,0.168
2011,9,0.053
2011,10,0
2011,11,0.235
2011,12,0.005
2015,1,0
2015,2,0.144
2015,3,0
2015,4,0
2015,5,0.064
2015,6,0.18
2015,7,0.002
2015,8,0.182
2015,9,0.083
2015,10,0
2015,11,0.345
2015,12,0
