year,party,support
1975,1,0.013
1975,2,0.064
1975,3,0
1975,4,0.013
1975,5,0
1975,6,0
1975,7,0.145
1975,8,0.02
1975,9,0.084
1975,10,0
1975,11,0.633
1975,12,0.029
1979,1,0
1979,2,0.061
1979,3,0
1979,4,0.033
1979,5,0
1979,6,0
1979,7,0.17
1979,8,0
1979,9,0.259
1979,10,0
1979,11,0.458
1979,12,0.019
1983,1,0.008
1983,2,0.076
1983,3,0
1983,4,0.048
1983,5,0
1983,6,0
1983,7,0.119
1983,8,0.008
1983,9,0.153
1983,10,0
1983,11,0.536
1983,12,0.052
1987,1,0.046
1987,2,0.092
1987,3,0.025
1987,4,0.031
1987,5,0
1987,6,0
1987,7,0.05
1987,8,0
1987,9,0.083
1987,10,0
1987,11,0.564
1987,12,0.108
1991,1,0.007
1991,2,0.074
1991,3,0.059
1991,4,0.008
1991,5,0
1991,6,0
1991,7,0.138
1991,8,0.008
1991,9,0.08
1991,10,0
1991,11,0.502
1991,12,0.122
1995,1,0.023
1995,2,0.089
1995,3,0.029
1995,4,0.032
1995,5,0
1995,6,0
1995,7,0.148
1995,8,0
1995,9,0.103
1995,10,0
1995,11,0.47
1995,12,0.107
1999,1,0
1999,2,0.235
1999,3,0.12
1999,4,0.035
1999,5,0
1999,6,0
1999,7,0.006
1999,8,0.093
1999,9,0.068
1999,10,0
1999,11,0.386
1999,12,0.058
2003,1,0
2003,2,0.13
2003,3,0.084
2003,4,0.039
2003,5,0
2003,6,0
2003,7,0.273
2003,8,0
2003,9,0.042
2003,10,0
2003,11,0.328
2003,12,0.105
2007,1,0
2007,2,0.169
2007,3,0.158
2007,4,0.102
2007,5,0
2007,6,0
2007,7,0.018
2007,8,0.049
2007,9,0.103
2007,10,0
2007,11,0.316
2007,12,0.084
2011,1,0.001
2011,2,0.131
2011,3,0.114
2011,4,0.051
2011,5,0.009
2011,6,0.045
2011,7,0.094
2011,8,0.002
2011,9,0.084
2011,10,0
2011,11,0.419
2011,12,0.05
2015,1,0.039
2015,2,0.189
2015,3,0.092
2015,4,0.063
2015,5,0.053
2015,6,0.067
2015,7,0.009
2015,8,0
2015,9,0.068
2015,10,0
2015,11,0.377
2015,12,0.042
