year,party,support
1975,1,0.01
1975,2,0.105
1975,3,0
1975,4,0.121
1975,5,0
1975,6,0
1975,7,0.076
1975,8,0.021
1975,9,0.034
1975,10,0
1975,11,0.446
1975,12,0.185
1979,1,0.004
1979,2,0.071
1979,3,0.005
1979,4,0.087
1979,5,0
1979,6,0
1979,7,0.086
1979,8,0.041
1979,9,0.078
1979,10,0
1979,11,0.418
1979,12,0.209
1983,1,0.011
1983,2,0.1
1983,3,0.037
1983,4,0.095
1983,5,0
1983,6,0
1983,7,0.049
1983,8,0.035
1983,9,0.094
1983,10,0
1983,11,0.348
1983,12,0.231
1987,1,0.009
1987,2,0.089
1987,3,0.064
1987,4,0.032
1987,5,0
1987,6,0
1987,7,0.071
1987,8,0.024
1987,9,0.081
1987,10,0
1987,11,0.425
1987,12,0.205
1991,1,0.006
1991,2,0.087
1991,3,0.034
1991,4,0.041
1991,5,0
1991,6,0
1991,7,0.059
1991,8,0.019
1991,9,0.037
1991,10,0
1991,11,0.49
1991,12,0.229
1995,1,0.008
1995,2,0.114
1995,3,0.025
1995,4,0.04
1995,5,0
1995,6,0
1995,7,0.055
1995,8,0.019
1995,9,0.071
1995,10,0
1995,11,0.517
1995,12,0.151
1999,1,0.006
1999,2,0.115
1999,3,0.015
1999,4,0.042
1999,5,0
1999,6,0
1999,7,0.046
1999,8,0.027
1999,9,0.086
1999,10,0
1999,11,0.585
1999,12,0.079
2003,1,0.008
2003,2,0.128
2003,3,0.042
2003,4,0.058
2003,5,0
2003,6,0
2003,7,0.024
2003,8,0.035
2003,9,0.068
2003,10,0
2003,11,0.557
2003,12,0.08
2007,1,0.004
2007,2,0.108
2007,3,0.049
2007,4,0.054
2007,5,0.049
2007,6,0
2007,7,0.001
2007,8,0.043
2007,9,0.084
2007,10,0
2007,11,0.531
2007,12,0.077
2011,1,0
2011,2,0.078
2011,3,0.046
2011,4,0.038
2011,5,0.116
2011,6,0.156
2011,7,0.016
2011,8,0.017
2011,9,0.063
2011,10,0
2011,11,0.407
2011,12,0.062
2015,1,0.001
2015,2,0.071
2015,3,0.033
2015,4,0.042
2015,5,0.054
2015,6,0.216
2015,7,0.022
2015,8,0.023
2015,9,0.072
2015,10,0
2015,11,0.409
2015,12,0.058
