year,party,support
1975,1,0
1975,2,0.173
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.063
1975,8,0.131
1975,9,0.175
1975,10,0
1975,11,0.365
1975,12,0.094
1979,1,0
1979,2,0.172
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.058
1979,8,0.151
1979,9,0.214
1979,10,0
1979,11,0.372
1979,12,0.033
1983,1,0
1983,2,0.142
1983,3,0.069
1983,4,0.109
1983,5,0
1983,6,0
1983,7,0.039
1983,8,0.165
1983,9,0.165
1983,10,0
1983,11,0.285
1983,12,0.025
1987,1,0
1987,2,0.086
1987,3,0.115
1987,4,0
1987,5,0
1987,6,0
1987,7,0.133
1987,8,0.154
1987,9,0.185
1987,10,0
1987,11,0.271
1987,12,0.055
1991,1,0
1991,2,0.092
1991,3,0.097
1991,4,0.039
1991,5,0
1991,6,0
1991,7,0.044
1991,8,0.147
1991,9,0.185
1991,10,0
1991,11,0.282
1991,12,0.115
1995,1,0
1995,2,0.119
1995,3,0.087
1995,4,0.033
1995,5,0
1995,6,0
1995,7,0.007
1995,8,0.152
1995,9,0.164
1995,10,0
1995,11,0.275
1995,12,0.163
1999,1,0
1999,2,0.094
1999,3,0.041
1999,4,0.034
1999,5,0
1999,6,0
1999,7,0.046
1999,8,0.177
1999,9,0.141
1999,10,0
1999,11,0.35
1999,12,0.117
2003,1,0
2003,2,0.09
2003,3,0.046
2003,4,0.048
2003,5,0
2003,6,0
2003,7,0.005
2003,8,0.228
2003,9,0.107
2003,10,0
2003,11,0.41
2003,12,0.065
2007,1,0
2007,2,0.093
2007,3,0.06
2007,4,0.041
2007,5,0
2007,6,0
2007,7,0.014
2007,8,0.211
2007,9,0.13
2007,10,0
2007,11,0.399
2007,12,0.052
2011,1,0
2011,2,0.078
2011,3,0.07
2011,4,0.03
2011,5,0.039
2011,6,0.06
2011,7,0
2011,8,0.155
2011,9,0.114
2011,10,0
2011,11,0.423
2011,12,0.032
2015,1,0
2015,2,0.08
2015,3,0.054
2015,4,0.025
2015,5,0.054
2015,6,0.043
2015,7,0.004
2015,8,0.127
2015,9,0.1
2015,10,0
2015,11,0.464
2015,12,0.049
