year,party,support
1975,1,0
1975,2,0.124
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.053
1975,8,0.155
1975,9,0.05
1975,10,0
1975,11,0.555
1975,12,0.062
1979,1,0
1979,2,0.135
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.043
1979,8,0.094
1979,9,0.087
1979,10,0
1979,11,0.617
1979,12,0.024
1983,1,0
1983,2,0.116
1983,3,0.062
1983,4,0.042
1983,5,0
1983,6,0
1983,7,0.023
1983,8,0.075
1983,9,0.099
1983,10,0
1983,11,0.572
1983,12,0.011
1987,1,0.002
1987,2,0.109
1987,3,0.107
1987,4,0
1987,5,0
1987,6,0
1987,7,0.055
1987,8,0.114
1987,9,0.189
1987,10,0
1987,11,0.365
1987,12,0.059
1991,1,0
1991,2,0.153
1991,3,0.069
1991,4,0.026
1991,5,0
1991,6,0
1991,7,0.028
1991,8,0.05
1991,9,0.142
1991,10,0
1991,11,0.347
1991,12,0.185
1995,1,0
1995,2,0.147
1995,3,0.079
1995,4,0.024
1995,5,0
1995,6,0
1995,7,0.005
1995,8,0.051
1995,9,0.113
1995,10,0
1995,11,0.444
1995,12,0.137
1999,1,0
1999,2,0.152
1999,3,0.042
1999,4,0.022
1999,5,0
1999,6,0
1999,7,0.027
1999,8,0.1
1999,9,0.202
1999,10,0
1999,11,0.367
1999,12,0.087
2003,1,0
2003,2,0.155
2003,3,0.083
2003,4,0.025
2003,5,0
2003,6,0
2003,7,0
2003,8,0.103
2003,9,0.056
2003,10,0
2003,11,0.517
2003,12,0.062
2007,1,0
2007,2,0.097
2007,3,0.112
2007,4,0.017
2007,5,0
2007,6,0
2007,7,0.005
2007,8,0.09
2007,9,0.075
2007,10,0
2007,11,0.553
2007,12,0.052
2011,1,0
2011,2,0.115
2011,3,0.093
2011,4,0.013
2011,5,0.053
2011,6,0.083
2011,7,0
2011,8,0.087
2011,9,0.061
2011,10,0
2011,11,0.458
2011,12,0.036
2015,1,0
2015,2,0.136
2015,3,0.043
2015,4,0.017
2015,5,0.049
2015,6,0.051
2015,7,0.004
2015,8,0.067
2015,9,0.08
2015,10,0
2015,11,0.523
2015,12,0.029
