year,party,support
1975,1,0.007
1975,2,0.287
1975,3,0
1975,4,0.001
1975,5,0
1975,6,0
1975,7,0.204
1975,8,0.023
1975,9,0.257
1975,10,0
1975,11,0.215
1975,12,0.007
1979,1,0.004
1979,2,0.246
1979,3,0
1979,4,0.002
1979,5,0
1979,6,0
1979,7,0.272
1979,8,0.002
1979,9,0.277
1979,10,0
1979,11,0.182
1979,12,0.015
1983,1,0.008
1983,2,0.243
1983,3,0
1983,4,0.002
1983,5,0
1983,6,0
1983,7,0.245
1983,8,0.003
1983,9,0.28
1983,10,0
1983,11,0.21
1983,12,0.009
1987,1,0.047
1987,2,0.232
1987,3,0.062
1987,4,0.001
1987,5,0
1987,6,0
1987,7,0.118
1987,8,0.001
1987,9,0.277
1987,10,0
1987,11,0.234
1987,12,0.029
1991,1,0.014
1991,2,0.147
1991,3,0.034
1991,4,0.001
1991,5,0
1991,6,0
1991,7,0.238
1991,8,0.003
1991,9,0.235
1991,10,0
1991,11,0.216
1991,12,0.113
1995,1,0.018
1995,2,0.201
1995,3,0.009
1995,4,0.001
1995,5,0
1995,6,0
1995,7,0.2
1995,8,0.001
1995,9,0.285
1995,10,0
1995,11,0.248
1995,12,0.037
1999,1,0
1999,2,0.331
1999,3,0.056
1999,4,0.005
1999,5,0
1999,6,0
1999,7,0.038
1999,8,0.053
1999,9,0.156
1999,10,0
1999,11,0.32
1999,12,0.039
2003,1,0
2003,2,0.254
2003,3,0.043
2003,4,0.011
2003,5,0
2003,6,0
2003,7,0.228
2003,8,0.01
2003,9,0.12
2003,10,0
2003,11,0.301
2003,12,0.033
2007,1,0
2007,2,0.258
2007,3,0.131
2007,4,0.008
2007,5,0
2007,6,0
2007,7,0.016
2007,8,0.024
2007,9,0.211
2007,10,0
2007,11,0.342
2007,12,0.011
2011,1,0.001
2011,2,0.283
2011,3,0.127
2011,4,0.018
2011,5,0.01
2011,6,0.046
2011,7,0.052
2011,8,0.022
2011,9,0.093
2011,10,0
2011,11,0.338
2011,12,0.01
2015,1,0.007
2015,2,0.254
2015,3,0.1
2015,4,0.027
2015,5,0.012
2015,6,0.043
2015,7,0.006
2015,8,0.019
2015,9,0.07
2015,10,0
2015,11,0.451
2015,12,0.011
