year,party,support
1975,1,0
1975,2,0.054
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.288
1975,9,0.257
1975,10,0
1975,11,0.401
1975,12,0
1979,1,0
1979,2,0.087
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.422
1979,9,0.175
1979,10,0
1979,11,0.316
1979,12,0
1983,1,0
1983,2,0.158
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.027
1983,8,0.262
1983,9,0.154
1983,10,0
1983,11,0.4
1983,12,0
1987,1,0
1987,2,0.122
1987,3,0.081
1987,4,0
1987,5,0
1987,6,0
1987,7,0.01
1987,8,0.304
1987,9,0.081
1987,10,0
1987,11,0.402
1987,12,0
1991,1,0
1991,2,0.056
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.128
1991,8,0.404
1991,9,0.128
1991,10,0
1991,11,0.285
1991,12,0
1995,1,0.019
1995,2,0.107
1995,3,0
1995,4,0
1995,5,0
1995,6,0
1995,7,0.15
1995,8,0.325
1995,9,0.164
1995,10,0
1995,11,0.232
1995,12,0.003
1999,1,0
1999,2,0.12
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.121
1999,8,0.495
1999,9,0.087
1999,10,0
1999,11,0.177
1999,12,0
2003,1,0
2003,2,0.18
2003,3,0.063
2003,4,0
2003,5,0
2003,6,0
2003,7,0.048
2003,8,0.388
2003,9,0.074
2003,10,0
2003,11,0.248
2003,12,0
2007,1,0
2007,2,0.232
2007,3,0.1
2007,4,0
2007,5,0
2007,6,0
2007,7,0.036
2007,8,0.275
2007,9,0.083
2007,10,0
2007,11,0.274
2007,12,0
2011,1,0
2011,2,0.174
2011,3,0.129
2011,4,0
2011,5,0.035
2011,6,0
2011,7,0.004
2011,8,0.286
2011,9,0.082
2011,10,0
2011,11,0.283
2011,12,0.007
2015,1,0
2015,2,0.194
2015,3,0.06
2015,4,0.005
2015,5,0.003
2015,6,0.005
2015,7,0.012
2015,8,0.236
2015,9,0.113
2015,10,0
2015,11,0.346
2015,12,0.027
