year,party,support
1975,1,0
1975,2,0.052
1975,3,0
1975,4,0.045
1975,5,0
1975,6,0
1975,7,0.005
1975,8,0
1975,9,0.007
1975,10,0
1975,11,0.851
1975,12,0.041
1979,1,0.006
1979,2,0.056
1979,3,0
1979,4,0.05
1979,5,0
1979,6,0
1979,7,0.001
1979,8,0
1979,9,0.011
1979,10,0
1979,11,0.852
1979,12,0.022
1983,1,0.005
1983,2,0.05
1983,3,0
1983,4,0.076
1983,5,0
1983,6,0
1983,7,0.002
1983,8,0
1983,9,0.007
1983,10,0
1983,11,0.747
1983,12,0.112
1987,1,0.003
1987,2,0.038
1987,3,0.02
1987,4,0.112
1987,5,0
1987,6,0
1987,7,0.033
1987,8,0
1987,9,0.006
1987,10,0
1987,11,0.617
1987,12,0.171
1991,1,0.004
1991,2,0.053
1991,3,0.013
1991,4,0.135
1991,5,0
1991,6,0
1991,7,0.011
1991,8,0
1991,9,0.007
1991,10,0
1991,11,0.598
1991,12,0.178
1995,1,0.001
1995,2,0.042
1995,3,0.024
1995,4,0.159
1995,5,0
1995,6,0
1995,7,0.011
1995,8,0.002
1995,9,0.021
1995,10,0
1995,11,0.532
1995,12,0.208
1999,1,0
1999,2,0.082
1999,3,0.018
1999,4,0.191
1999,5,0
1999,6,0
1999,7,0.014
1999,8,0.001
1999,9,0.052
1999,10,0
1999,11,0.44
1999,12,0.202
2003,1,0
2003,2,0.061
2003,3,0.02
2003,4,0.222
2003,5,0
2003,6,0
2003,7,0.045
2003,8,0.009
2003,9,0.047
2003,10,0
2003,11,0.394
2003,12,0.201
2007,1,0
2007,2,0.049
2007,3,0.033
2007,4,0.251
2007,5,0
2007,6,0
2007,7,0.006
2007,8,0.011
2007,9,0.048
2007,10,0
2007,11,0.391
2007,12,0.21
2011,1,0
2011,2,0.025
2011,3,0.016
2011,4,0.162
2011,5,0.025
2011,6,0.183
2011,7,0.01
2011,8,0.007
2011,9,0.003
2011,10,0
2011,11,0.376
2011,12,0.194
2015,1,0
2015,2,0.035
2015,3,0.007
2015,4,0.175
2015,5,0.017
2015,6,0.144
2015,7,0.009
2015,8,0.001
2015,9,0.009
2015,10,0
2015,11,0.442
2015,12,0.16
