year,party,support
1975,1,0.146
1975,2,0.123
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.007
1975,8,0.379
1975,9,0.346
1975,10,0
1975,11,0
1975,12,0
1979,1,0.169
1979,2,0.136
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.402
1979,9,0.254
1979,10,0
1979,11,0.038
1979,12,0
1983,1,0.138
1983,2,0.158
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.024
1983,8,0.373
1983,9,0.281
1983,10,0
1983,11,0.026
1983,12,0
1987,1,0.175
1987,2,0.074
1987,3,0.024
1987,4,0
1987,5,0
1987,6,0
1987,7,0.016
1987,8,0.376
1987,9,0.317
1987,10,0
1987,11,0.018
1987,12,0
1991,1,0.152
1991,2,0.065
1991,3,0.011
1991,4,0
1991,5,0
1991,6,0
1991,7,0.006
1991,8,0.256
1991,9,0.25
1991,10,0.241
1991,11,0.019
1991,12,0
1995,1,0.018
1995,2,0.176
1995,3,0.031
1995,4,0
1995,5,0
1995,6,0
1995,7,0.004
1995,8,0.274
1995,9,0.288
1995,10,0.183
1995,11,0.026
1995,12,0
1999,1,0.009
1999,2,0.232
1999,3,0.035
1999,4,0.002
1999,5,0
1999,6,0
1999,7,0.006
1999,8,0.222
1999,9,0.233
1999,10,0.197
1999,11,0.064
1999,12,0
2003,1,0
2003,2,0.309
2003,3,0.043
2003,4,0
2003,5,0
2003,6,0
2003,7,0.011
2003,8,0.209
2003,9,0.247
2003,10,0.095
2003,11,0.087
2003,12,0
2007,1,0.01
2007,2,0.205
2007,3,0.064
2007,4,0
2007,5,0
2007,6,0
2007,7,0.01
2007,8,0.197
2007,9,0.234
2007,10,0.16
2007,11,0.121
2007,12,0
2011,1,0.024
2011,2,0.189
2011,3,0.074
2011,4,0
2011,5,0
2011,6,0
2011,7,0.038
2011,8,0.19
2011,9,0.187
2011,10,0.198
2011,11,0.099
2011,12,0
2015,1,0.007
2015,2,0.202
2015,3,0.037
2015,4,0
2015,5,0.013
2015,6,0
2015,7,0.022
2015,8,0.171
2015,9,0.205
2015,10,0.186
2015,11,0.156
2015,12,0
