year,party,support
1975,1,0.015
1975,2,0.153
1975,3,0
1975,4,0.01
1975,5,0
1975,6,0
1975,7,0.044
1975,8,0.505
1975,9,0.076
1975,10,0
1975,11,0.137
1975,12,0.06
1979,1,0
1979,2,0.191
1979,3,0
1979,4,0.015
1979,5,0
1979,6,0
1979,7,0.016
1979,8,0.546
1979,9,0.077
1979,10,0
1979,11,0.124
1979,12,0.029
1983,1,0
1983,2,0.22
1983,3,0
1983,4,0.005
1983,5,0
1983,6,0
1983,7,0.031
1983,8,0.534
1983,9,0.09
1983,10,0
1983,11,0.102
1983,12,0.019
1987,1,0.058
1987,2,0.123
1987,3,0
1987,4,0.008
1987,5,0
1987,6,0
1987,7,0.038
1987,8,0.425
1987,9,0.101
1987,10,0
1987,11,0.144
1987,12,0.103
1991,1,0
1991,2,0.148
1991,3,0.063
1991,4,0.004
1991,5,0
1991,6,0
1991,7,0.022
1991,8,0.327
1991,9,0.068
1991,10,0
1991,11,0.143
1991,12,0.225
1995,1,0.014
1995,2,0.109
1995,3,0.071
1995,4,0.005
1995,5,0
1995,6,0
1995,7,0.149
1995,8,0.251
1995,9,0.112
1995,10,0
1995,11,0.177
1995,12,0.111
1999,1,0
1999,2,0.122
1999,3,0.126
1999,4,0.02
1999,5,0
1999,6,0
1999,7,0.019
1999,8,0.243
1999,9,0.092
1999,10,0
1999,11,0.306
1999,12,0.072
2003,1,0.004
2003,2,0.148
2003,3,0.142
2003,4,0.02
2003,5,0
2003,6,0
2003,7,0
2003,8,0.206
2003,9,0.112
2003,10,0
2003,11,0.343
2003,12,0.025
2007,1,0
2007,2,0.109
2007,3,0.125
2007,4,0.013
2007,5,0
2007,6,0
2007,7,0.111
2007,8,0.194
2007,9,0.11
2007,10,0
2007,11,0.318
2007,12,0.021
2011,1,0
2011,2,0.092
2011,3,0.176
2011,4,0.009
2011,5,0.035
2011,6,0.082
2011,7,0.017
2011,8,0.185
2011,9,0.068
2011,10,0
2011,11,0.306
2011,12,0.03
2015,1,0
2015,2,0.112
2015,3,0.07
2015,4,0.009
2015,5,0.057
2015,6,0.07
2015,7,0.022
2015,8,0.167
2015,9,0.092
2015,10,0
2015,11,0.385
2015,12,0.015
