year,party,support
1975,1,0.014
1975,2,0.139
1975,3,0
1975,4,0.06
1975,5,0
1975,6,0
1975,7,0.098
1975,8,0.007
1975,9,0.047
1975,10,0
1975,11,0.538
1975,12,0.096
1979,1,0.01
1979,2,0.131
1979,3,0.015
1979,4,0.076
1979,5,0
1979,6,0
1979,7,0.088
1979,8,0.022
1979,9,0.062
1979,10,0
1979,11,0.571
1979,12,0.025
1983,1,0.042
1983,2,0.101
1983,3,0.024
1983,4,0.062
1983,5,0
1983,6,0
1983,7,0.116
1983,8,0.027
1983,9,0.077
1983,10,0
1983,11,0.478
1983,12,0.074
1987,1,0.036
1987,2,0.084
1987,3,0.072
1987,4,0.038
1987,5,0
1987,6,0
1987,7,0.11
1987,8,0.012
1987,9,0.098
1987,10,0
1987,11,0.45
1987,12,0.101
1991,1,0.015
1991,2,0.125
1991,3,0.076
1991,4,0.021
1991,5,0
1991,6,0
1991,7,0.054
1991,8,0.029
1991,9,0.127
1991,10,0
1991,11,0.416
1991,12,0.137
1995,1,0.012
1995,2,0.151
1995,3,0.085
1995,4,0.025
1995,5,0
1995,6,0
1995,7,0.039
1995,8,0.017
1995,9,0.127
1995,10,0
1995,11,0.47
1995,12,0.075
1999,1,0.006
1999,2,0.142
1999,3,0.058
1999,4,0.013
1999,5,0
1999,6,0
1999,7,0.028
1999,8,0.026
1999,9,0.147
1999,10,0
1999,11,0.535
1999,12,0.043
2003,1,0.002
2003,2,0.135
2003,3,0.07
2003,4,0.037
2003,5,0
2003,6,0
2003,7,0.022
2003,8,0.031
2003,9,0.103
2003,10,0
2003,11,0.562
2003,12,0.038
2007,1,0.006
2007,2,0.091
2007,3,0.068
2007,4,0.02
2007,5,0.07
2007,6,0
2007,7,0.003
2007,8,0.06
2007,9,0.106
2007,10,0
2007,11,0.517
2007,12,0.058
2011,1,0.001
2011,2,0.113
2011,3,0.051
2011,4,0.014
2011,5,0.068
2011,6,0.079
2011,7,0.021
2011,8,0.035
2011,9,0.076
2011,10,0
2011,11,0.494
2011,12,0.048
2015,1,0
2015,2,0.101
2015,3,0.033
2015,4,0.013
2015,5,0.042
2015,6,0.059
2015,7,0.024
2015,8,0.029
2015,9,0.083
2015,10,0
2015,11,0.523
2015,12,0.092
