year,party,support
1975,1,0
1975,2,0.152
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.286
1975,9,0.319
1975,10,0
1975,11,0.243
1975,12,0
1979,1,0
1979,2,0.186
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.122
1979,9,0.297
1979,10,0
1979,11,0.396
1979,12,0
1983,1,0
1983,2,0.173
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.059
1983,8,0.084
1983,9,0.228
1983,10,0
1983,11,0.456
1983,12,0
1987,1,0.002
1987,2,0.125
1987,3,0.12
1987,4,0
1987,5,0
1987,6,0
1987,7,0.026
1987,8,0.098
1987,9,0.384
1987,10,0
1987,11,0.246
1987,12,0
1991,1,0
1991,2,0.153
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.164
1991,8,0.135
1991,9,0.14
1991,10,0
1991,11,0.377
1991,12,0.031
1995,1,0.004
1995,2,0.127
1995,3,0.02
1995,4,0
1995,5,0
1995,6,0
1995,7,0.037
1995,8,0.047
1995,9,0.202
1995,10,0
1995,11,0.544
1995,12,0.018
1999,1,0
1999,2,0.193
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.069
1999,8,0.097
1999,9,0.111
1999,10,0
1999,11,0.528
1999,12,0.003
2003,1,0
2003,2,0.155
2003,3,0.059
2003,4,0.025
2003,5,0
2003,6,0
2003,7,0.059
2003,8,0.054
2003,9,0.127
2003,10,0
2003,11,0.503
2003,12,0.018
2007,1,0
2007,2,0.146
2007,3,0.08
2007,4,0.016
2007,5,0
2007,6,0
2007,7,0.051
2007,8,0.103
2007,9,0.19
2007,10,0
2007,11,0.374
2007,12,0.04
2011,1,0
2011,2,0.157
2011,3,0.034
2011,4,0.024
2011,5,0.103
2011,6,0.058
2011,7,0.047
2011,8,0.075
2011,9,0.127
2011,10,0
2011,11,0.351
2011,12,0.024
2015,1,0
2015,2,0.126
2015,3,0.036
2015,4,0.016
2015,5,0.11
2015,6,0.06
2015,7,0.01
2015,8,0.068
2015,9,0.163
2015,10,0
2015,11,0.392
2015,12,0.019
