year,party,support
1975,1,0.003
1975,2,0.432
1975,3,0
1975,4,0.001
1975,5,0
1975,6,0
1975,7,0.027
1975,8,0
1975,9,0.221
1975,10,0
1975,11,0.233
1975,12,0.083
1979,1,0.005
1979,2,0.42
1979,3,0
1979,4,0.009
1979,5,0
1979,6,0
1979,7,0.04
1979,8,0.006
1979,9,0.19
1979,10,0
1979,11,0.276
1979,12,0.054
1983,1,0.022
1983,2,0.417
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.041
1983,8,0.009
1983,9,0.2
1983,10,0
1983,11,0.253
1983,12,0.057
1987,1,0.009
1987,2,0.363
1987,3,0.061
1987,4,0.01
1987,5,0
1987,6,0
1987,7,0.046
1987,8,0.022
1987,9,0.149
1987,10,0
1987,11,0.24
1987,12,0.1
1991,1,0.015
1991,2,0.329
1991,3,0.062
1991,4,0.012
1991,5,0
1991,6,0
1991,7,0.033
1991,8,0.011
1991,9,0.13
1991,10,0
1991,11,0.24
1991,12,0.168
1995,1,0.002
1995,2,0.289
1995,3,0.051
1995,4,0.025
1995,5,0
1995,6,0
1995,7,0.024
1995,8,0.006
1995,9,0.153
1995,10,0
1995,11,0.247
1995,12,0.203
1999,1,0
1999,2,0.384
1999,3,0.044
1999,4,0.021
1999,5,0
1999,6,0
1999,7,0.01
1999,8,0.012
1999,9,0.155
1999,10,0
1999,11,0.304
1999,12,0.069
2003,1,0
2003,2,0.317
2003,3,0.036
2003,4,0.045
2003,5,0
2003,6,0
2003,7,0.017
2003,8,0.021
2003,9,0.153
2003,10,0
2003,11,0.346
2003,12,0.065
2007,1,0
2007,2,0.298
2007,3,0.049
2007,4,0.054
2007,5,0
2007,6,0
2007,7,0.004
2007,8,0.039
2007,9,0.137
2007,10,0
2007,11,0.368
2007,12,0.051
2011,1,0
2011,2,0.202
2011,3,0.03
2011,4,0.041
2011,5,0.054
2011,6,0.172
2011,7,0.061
2011,8,0.006
2011,9,0.08
2011,10,0
2011,11,0.295
2011,12,0.059
2015,1,0.001
2015,2,0.157
2015,3,0.046
2015,4,0.052
2015,5,0.062
2015,6,0.153
2015,7,0.032
2015,8,0.013
2015,9,0.045
2015,10,0
2015,11,0.395
2015,12,0.044
