year,party,support
1975,1,0.041
1975,2,0.372
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.025
1975,8,0
1975,9,0.562
1975,10,0
1975,11,0
1975,12,0
1979,1,0.05
1979,2,0.369
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.049
1979,8,0
1979,9,0.531
1979,10,0
1979,11,0
1979,12,0
1983,1,0.015
1983,2,0.329
1983,3,0.066
1983,4,0
1983,5,0
1983,6,0
1983,7,0.035
1983,8,0
1983,9,0.555
1983,10,0
1983,11,0
1983,12,0
1987,1,0.025
1987,2,0.334
1987,3,0.077
1987,4,0
1987,5,0
1987,6,0
1987,7,0.061
1987,8,0
1987,9,0.478
1987,10,0
1987,11,0
1987,12,0.025
1991,1,0.034
1991,2,0.332
1991,3,0.071
1991,4,0
1991,5,0
1991,6,0
1991,7,0.014
1991,8,0
1991,9,0.504
1991,10,0
1991,11,0
1991,12,0.044
1995,1,0.038
1995,2,0.299
1995,3,0.036
1995,4,0
1995,5,0
1995,6,0
1995,7,0.037
1995,8,0
1995,9,0.541
1995,10,0
1995,11,0
1995,12,0.048
1999,1,0.064
1999,2,0.316
1999,3,0.138
1999,4,0
1999,5,0
1999,6,0
1999,7,0.001
1999,8,0
1999,9,0.465
1999,10,0
1999,11,0
1999,12,0.016
2003,1,0.031
2003,2,0.321
2003,3,0.134
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0
2003,9,0.299
2003,10,0
2003,11,0.216
2003,12,0
2007,1,0.074
2007,2,0.273
2007,3,0.088
2007,4,0.024
2007,5,0
2007,6,0
2007,7,0.026
2007,8,0.036
2007,9,0.293
2007,10,0
2007,11,0.185
2007,12,0
2011,1,0.071
2011,2,0.255
2011,3,0.089
2011,4,0
2011,5,0
2011,6,0.007
2011,7,0
2011,8,0.044
2011,9,0.376
2011,10,0
2011,11,0.157
2011,12,0
2015,1,0.072
2015,2,0.281
2015,3,0.079
2015,4,0
2015,5,0.043
2015,6,0.01
2015,7,0.014
2015,8,0.032
2015,9,0.294
2015,10,0
2015,11,0.175
2015,12,0
