year,party,support
1975,1,0.005
1975,2,0.104
1975,3,0
1975,4,0.048
1975,5,0
1975,6,0
1975,7,0.063
1975,8,0.008
1975,9,0.073
1975,10,0
1975,11,0.595
1975,12,0.104
1979,1,0.02
1979,2,0.136
1979,3,0.011
1979,4,0.032
1979,5,0
1979,6,0
1979,7,0.074
1979,8,0.01
1979,9,0.166
1979,10,0
1979,11,0.511
1979,12,0.041
1983,1,0.02
1983,2,0.129
1983,3,0.127
1983,4,0.037
1983,5,0
1983,6,0
1983,7,0.05
1983,8,0.029
1983,9,0.15
1983,10,0
1983,11,0.418
1983,12,0.039
1987,1,0.015
1987,2,0.115
1987,3,0.133
1987,4,0.02
1987,5,0
1987,6,0
1987,7,0.062
1987,8,0.015
1987,9,0.107
1987,10,0
1987,11,0.484
1987,12,0.05
1991,1,0.002
1991,2,0.148
1991,3,0.112
1991,4,0.022
1991,5,0
1991,6,0
1991,7,0.039
1991,8,0.015
1991,9,0.07
1991,10,0
1991,11,0.491
1991,12,0.101
1995,1,0.019
1995,2,0.167
1995,3,0.074
1995,4,0.018
1995,5,0
1995,6,0
1995,7,0.039
1995,8,0.013
1995,9,0.08
1995,10,0
1995,11,0.538
1995,12,0.051
1999,1,0.01
1999,2,0.213
1999,3,0.051
1999,4,0.019
1999,5,0
1999,6,0
1999,7,0.026
1999,8,0.008
1999,9,0.084
1999,10,0
1999,11,0.534
1999,12,0.054
2003,1,0.008
2003,2,0.189
2003,3,0.084
2003,4,0.03
2003,5,0
2003,6,0
2003,7,0.017
2003,8,0.011
2003,9,0.078
2003,10,0
2003,11,0.54
2003,12,0.044
2007,1,0.007
2007,2,0.147
2007,3,0.101
2007,4,0.02
2007,5,0.044
2007,6,0
2007,7,0.005
2007,8,0.043
2007,9,0.073
2007,10,0
2007,11,0.52
2007,12,0.041
2011,1,0.003
2011,2,0.134
2011,3,0.057
2011,4,0.021
2011,5,0.087
2011,6,0.133
2011,7,0.031
2011,8,0.015
2011,9,0.054
2011,10,0
2011,11,0.43
2011,12,0.034
2015,1,0
2015,2,0.142
2015,3,0.055
2015,4,0.015
2015,5,0.046
2015,6,0.114
2015,7,0.011
2015,8,0.006
2015,9,0.077
2015,10,0
2015,11,0.5
2015,12,0.033
