year,party,support
1975,1,0.062
1975,2,0.178
1975,3,0.012
1975,4,0
1975,5,0
1975,6,0
1975,7,0.011
1975,8,0.001
1975,9,0.371
1975,10,0
1975,11,0.28
1975,12,0.085
1979,1,0.069
1979,2,0.099
1979,3,0.065
1979,4,0
1979,5,0
1979,6,0
1979,7,0.092
1979,8,0.001
1979,9,0.347
1979,10,0
1979,11,0.328
1979,12,0
1983,1,0.09
1983,2,0.165
1983,3,0.045
1983,4,0
1983,5,0
1983,6,0
1983,7,0.06
1983,8,0.002
1983,9,0.348
1983,10,0
1983,11,0.244
1983,12,0.045
1987,1,0.052
1987,2,0.202
1987,3,0.086
1987,4,0
1987,5,0
1987,6,0
1987,7,0.03
1987,8,0.002
1987,9,0.392
1987,10,0
1987,11,0.22
1987,12,0.015
1991,1,0.062
1991,2,0.189
1991,3,0.038
1991,4,0
1991,5,0
1991,6,0
1991,7,0.017
1991,8,0.021
1991,9,0.354
1991,10,0
1991,11,0.275
1991,12,0.044
1995,1,0.132
1995,2,0.167
1995,3,0.015
1995,4,0
1995,5,0
1995,6,0
1995,7,0.037
1995,8,0.017
1995,9,0.333
1995,10,0
1995,11,0.271
1995,12,0.029
1999,1,0.075
1999,2,0.161
1999,3,0.067
1999,4,0
1999,5,0
1999,6,0
1999,7,0.043
1999,8,0.025
1999,9,0.382
1999,10,0
1999,11,0.22
1999,12,0.027
2003,1,0.141
2003,2,0.234
2003,3,0.087
2003,4,0.012
2003,5,0
2003,6,0
2003,7,0.005
2003,8,0.022
2003,9,0.244
2003,10,0
2003,11,0.251
2003,12,0.004
2007,1,0.056
2007,2,0.295
2007,3,0.12
2007,4,0.002
2007,5,0
2007,6,0
2007,7,0.029
2007,8,0.019
2007,9,0.19
2007,10,0
2007,11,0.28
2007,12,0.008
2011,1,0.027
2011,2,0.247
2011,3,0.131
2011,4,0.006
2011,5,0.047
2011,6,0.001
2011,7,0.007
2011,8,0.022
2011,9,0.164
2011,10,0
2011,11,0.329
2011,12,0.018
2015,1,0.014
2015,2,0.258
2015,3,0.091
2015,4,0.008
2015,5,0.053
2015,6,0.02
2015,7,0.011
2015,8,0.029
2015,9,0.22
2015,10,0
2015,11,0.281
2015,12,0.014
