year,party,support
1975,1,0.008
1975,2,0.087
1975,3,0
1975,4,0.016
1975,5,0
1975,6,0
1975,7,0.012
1975,8,0.001
1975,9,0.052
1975,10,0
1975,11,0.757
1975,12,0.067
1979,1,0.01
1979,2,0.107
1979,3,0
1979,4,0.018
1979,5,0
1979,6,0
1979,7,0.014
1979,8,0
1979,9,0.046
1979,10,0
1979,11,0.792
1979,12,0.011
1983,1,0.04
1983,2,0.062
1983,3,0
1983,4,0.03
1983,5,0
1983,6,0
1983,7,0.074
1983,8,0
1983,9,0.081
1983,10,0
1983,11,0.683
1983,12,0.029
1987,1,0.014
1987,2,0.099
1987,3,0.094
1987,4,0.022
1987,5,0
1987,6,0
1987,7,0.028
1987,8,0.007
1987,9,0.056
1987,10,0
1987,11,0.637
1987,12,0.044
1991,1,0.014
1991,2,0.081
1991,3,0.099
1991,4,0.045
1991,5,0
1991,6,0
1991,7,0.011
1991,8,0.023
1991,9,0.048
1991,10,0
1991,11,0.568
1991,12,0.111
1995,1,0.002
1995,2,0.154
1995,3,0.075
1995,4,0.015
1995,5,0
1995,6,0
1995,7,0.047
1995,8,0.006
1995,9,0.067
1995,10,0
1995,11,0.519
1995,12,0.115
1999,1,0
1999,2,0.222
1999,3,0.065
1999,4,0.007
1999,5,0
1999,6,0
1999,7,0.018
1999,8,0.008
1999,9,0.145
1999,10,0
1999,11,0.47
1999,12,0.065
2003,1,0
2003,2,0.168
2003,3,0.082
2003,4,0.038
2003,5,0
2003,6,0
2003,7,0.012
2003,8,0.022
2003,9,0.094
2003,10,0
2003,11,0.525
2003,12,0.059
2007,1,0
2007,2,0.111
2007,3,0.109
2007,4,0.04
2007,5,0
2007,6,0
2007,7,0.045
2007,8,0.033
2007,9,0.098
2007,10,0
2007,11,0.497
2007,12,0.067
2011,1,0
2011,2,0.1
2011,3,0.082
2011,4,0.014
2011,5,0.055
2011,6,0.18
2011,7,0.032
2011,8,0.021
2011,9,0.059
2011,10,0
2011,11,0.43
2011,12,0.027
2015,1,0.009
2015,2,0.149
2015,3,0.042
2015,4,0.016
2015,5,0.037
2015,6,0.183
2015,7,0.016
2015,8,0.011
2015,9,0.042
2015,10,0
2015,11,0.469
2015,12,0.025
