year,party,support
1975,1,0
1975,2,0.002
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0
1975,8,0.584
1975,9,0.415
1975,10,0
1975,11,0
1975,12,0
1979,1,0.015
1979,2,0.005
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.005
1979,8,0.578
1979,9,0.397
1979,10,0
1979,11,0
1979,12,0
1983,1,0.007
1983,2,0.008
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0.002
1983,8,0.564
1983,9,0.419
1983,10,0
1983,11,0
1983,12,0
1987,1,0.016
1987,2,0.007
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0
1987,8,0.509
1987,9,0.456
1987,10,0
1987,11,0
1987,12,0.012
1991,1,0
1991,2,0.025
1991,3,0.013
1991,4,0
1991,5,0
1991,6,0
1991,7,0.003
1991,8,0.523
1991,9,0.433
1991,10,0
1991,11,0
1991,12,0.004
1995,1,0.001
1995,2,0.012
1995,3,0.041
1995,4,0
1995,5,0
1995,6,0
1995,7,0.001
1995,8,0.463
1995,9,0.333
1995,10,0
1995,11,0.15
1995,12,0
1999,1,0
1999,2,0.003
1999,3,0.028
1999,4,0
1999,5,0
1999,6,0
1999,7,0.005
1999,8,0.483
1999,9,0.302
1999,10,0
1999,11,0.176
1999,12,0.003
2003,1,0
2003,2,0.011
2003,3,0.012
2003,4,0.001
2003,5,0
2003,6,0
2003,7,0.006
2003,8,0.425
2003,9,0.34
2003,10,0
2003,11,0.204
2003,12,0.001
2007,1,0
2007,2,0.008
2007,3,0.019
2007,4,0
2007,5,0
2007,6,0
2007,7,0.006
2007,8,0.396
2007,9,0.286
2007,10,0
2007,11,0.284
2007,12,0
2011,1,0
2011,2,0.012
2011,3,0.025
2011,4,0.001
2011,5,0.002
2011,6,0.009
2011,7,0
2011,8,0.362
2011,9,0.229
2011,10,0
2011,11,0.355
2011,12,0.006
2015,1,0
2015,2,0.019
2015,3,0.024
2015,4,0.001
2015,5,0.004
2015,6,0.01
2015,7,0
2015,8,0.363
2015,9,0.253
2015,10,0
2015,11,0.321
2015,12,0.006
