year,party,support
1975,1,0.001
1975,2,0.461
1975,3,0
1975,4,0.018
1975,5,0
1975,6,0
1975,7,0.039
1975,8,0
1975,9,0.045
1975,10,0
1975,11,0.378
1975,12,0.058
1979,1,0.003
1979,2,0.429
1979,3,0
1979,4,0.013
1979,5,0
1979,6,0
1979,7,0.021
1979,8,0.002
1979,9,0.034
1979,10,0
1979,11,0.465
1979,12,0.032
1983,1,0.034
1983,2,0.381
1983,3,0
1983,4,0.016
1983,5,0
1983,6,0
1983,7,0.056
1983,8,0.001
1983,9,0.045
1983,10,0
1983,11,0.406
1983,12,0.061
1987,1,0.013
1987,2,0.259
1987,3,0.077
1987,4,0.019
1987,5,0
1987,6,0
1987,7,0.02
1987,8,0
1987,9,0.035
1987,10,0
1987,11,0.519
1987,12,0.058
1991,1,0.021
1991,2,0.253
1991,3,0.05
1991,4,0.024
1991,5,0
1991,6,0
1991,7,0.023
1991,8,0.002
1991,9,0.047
1991,10,0
1991,11,0.427
1991,12,0.154
1995,1,0.01
1995,2,0.271
1995,3,0.035
1995,4,0.015
1995,5,0
1995,6,0
1995,7,0.008
1995,8,0.013
1995,9,0.087
1995,10,0
1995,11,0.418
1995,12,0.142
1999,1,0
1999,2,0.291
1999,3,0.044
1999,4,0.01
1999,5,0
1999,6,0
1999,7,0.019
1999,8,0.002
1999,9,0.14
1999,10,0
1999,11,0.422
1999,12,0.071
2003,1,0
2003,2,0.265
2003,3,0.052
2003,4,0.028
2003,5,0
2003,6,0
2003,7,0.004
2003,8,0.009
2003,9,0.165
2003,10,0
2003,11,0.455
2003,12,0.023
2007,1,0
2007,2,0.257
2007,3,0.076
2007,4,0.02
2007,5,0
2007,6,0
2007,7,0.015
2007,8,0.023
2007,9,0.082
2007,10,0
2007,11,0.49
2007,12,0.037
2011,1,0
2011,2,0.186
2011,3,0.03
2011,4,0.026
2011,5,0.047
2011,6,0.13
2011,7,0.02
2011,8,0.01
2011,9,0.064
2011,10,0
2011,11,0.471
2011,12,0.015
2015,1,0.004
2015,2,0.153
2015,3,0.053
2015,4,0.034
2015,5,0.038
2015,6,0.127
2015,7,0.007
2015,8,0.006
2015,9,0.041
2015,10,0
2015,11,0.516
2015,12,0.022
