year,party,support
1975,1,0.048
1975,2,0.283
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.112
1975,8,0.11
1975,9,0.342
1975,10,0
1975,11,0.052
1975,12,0.052
1979,1,0.08
1979,2,0.277
1979,3,0
1979,4,0.035
1979,5,0
1979,6,0
1979,7,0.076
1979,8,0.102
1979,9,0.374
1979,10,0
1979,11,0.056
1979,12,0
1983,1,0.093
1983,2,0.295
1983,3,0.018
1983,4,0
1983,5,0
1983,6,0
1983,7,0.046
1983,8,0.098
1983,9,0.356
1983,10,0
1983,11,0.048
1983,12,0.045
1987,1,0.099
1987,2,0.219
1987,3,0.072
1987,4,0.04
1987,5,0
1987,6,0
1987,7,0.026
1987,8,0.098
1987,9,0.316
1987,10,0
1987,11,0.048
1987,12,0.083
1991,1,0
1991,2,0.267
1991,3,0.094
1991,4,0.031
1991,5,0
1991,6,0
1991,7,0
1991,8,0.094
1991,9,0.34
1991,10,0
1991,11,0.074
1991,12,0.099
1995,1,0
1995,2,0.294
1995,3,0.082
1995,4,0.019
1995,5,0
1995,6,0
1995,7,0.053
1995,8,0.096
1995,9,0.283
1995,10,0
1995,11,0.079
1995,12,0.094
1999,1,0
1999,2,0.264
1999,3,0.089
1999,4,0.029
1999,5,0
1999,6,0
1999,7,0.024
1999,8,0.098
1999,9,0.285
1999,10,0
1999,11,0.154
1999,12,0.058
2003,1,0
2003,2,0.276
2003,3,0.113
2003,4,0.026
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.093
2003,9,0.246
2003,10,0
2003,11,0.229
2003,12,0.014
2007,1,0
2007,2,0.274
2007,3,0.13
2007,4,0.019
2007,5,0
2007,6,0
2007,7,0
2007,8,0.123
2007,9,0.206
2007,10,0
2007,11,0.237
2007,12,0.01
2011,1,0
2011,2,0.257
2011,3,0.132
2011,4,0.037
2011,5,0.067
2011,6,0.055
2011,7,0
2011,8,0.077
2011,9,0.153
2011,10,0
2011,11,0.219
2011,12,0.003
2015,1,0
2015,2,0.233
2015,3,0.125
2015,4,0.019
2015,5,0.039
2015,6,0.026
2015,7,0.006
2015,8,0.087
2015,9,0.223
2015,10,0
2015,11,0.239
2015,12,0.003
