year,party,support
1975,1,0.068
1975,2,0.142
1975,3,0.002
1975,4,0
1975,5,0
1975,6,0
1975,7,0.027
1975,8,0.006
1975,9,0.572
1975,10,0
1975,11,0.172
1975,12,0.011
1979,1,0.031
1979,2,0.102
1979,3,0.024
1979,4,0
1979,5,0
1979,6,0
1979,7,0.032
1979,8,0.008
1979,9,0.721
1979,10,0
1979,11,0.081
1979,12,0
1983,1,0.033
1983,2,0.078
1983,3,0.02
1983,4,0
1983,5,0
1983,6,0
1983,7,0.009
1983,8,0.008
1983,9,0.738
1983,10,0
1983,11,0.105
1983,12,0.009
1987,1,0.037
1987,2,0.122
1987,3,0.059
1987,4,0
1987,5,0
1987,6,0
1987,7,0.019
1987,8,0.001
1987,9,0.637
1987,10,0
1987,11,0.118
1987,12,0.006
1991,1,0.043
1991,2,0.129
1991,3,0.034
1991,4,0
1991,5,0
1991,6,0
1991,7,0.027
1991,8,0.014
1991,9,0.599
1991,10,0
1991,11,0.126
1991,12,0.029
1995,1,0.073
1995,2,0.13
1995,3,0.021
1995,4,0
1995,5,0
1995,6,0
1995,7,0.029
1995,8,0.027
1995,9,0.616
1995,10,0
1995,11,0.079
1995,12,0.026
1999,1,0.058
1999,2,0.145
1999,3,0.038
1999,4,0
1999,5,0
1999,6,0
1999,7,0.02
1999,8,0.01
1999,9,0.602
1999,10,0
1999,11,0.102
1999,12,0.025
2003,1,0.067
2003,2,0.148
2003,3,0.05
2003,4,0.001
2003,5,0
2003,6,0
2003,7,0.007
2003,8,0.018
2003,9,0.464
2003,10,0
2003,11,0.233
2003,12,0.012
2007,1,0.048
2007,2,0.127
2007,3,0.075
2007,4,0.005
2007,5,0
2007,6,0
2007,7,0.024
2007,8,0.023
2007,9,0.422
2007,10,0
2007,11,0.275
2007,12,0.002
2011,1,0.028
2011,2,0.161
2011,3,0.065
2011,4,0.005
2011,5,0.024
2011,6,0.014
2011,7,0.01
2011,8,0.026
2011,9,0.349
2011,10,0
2011,11,0.304
2011,12,0.014
2015,1,0.016
2015,2,0.124
2015,3,0.069
2015,4,0.002
2015,5,0.021
2015,6,0.016
2015,7,0.019
2015,8,0.017
2015,9,0.479
2015,10,0
2015,11,0.235
2015,12,0.002
