year,party,support
1975,1,0.059
1975,2,0.281
1975,3,0
1975,4,0.1
1975,5,0
1975,6,0
1975,7,0.101
1975,8,0.11
1975,9,0.298
1975,10,0
1975,11,0
1975,12,0.051
1979,1,0.102
1979,2,0.29
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0.092
1979,8,0.135
1979,9,0.353
1979,10,0
1979,11,0
1979,12,0.027
1983,1,0.104
1983,2,0.264
1983,3,0
1983,4,0.117
1983,5,0
1983,6,0
1983,7,0.13
1983,8,0.091
1983,9,0.263
1983,10,0
1983,11,0
1983,12,0.031
1987,1,0.093
1987,2,0.222
1987,3,0.012
1987,4,0.105
1987,5,0
1987,6,0
1987,7,0.144
1987,8,0.096
1987,9,0.295
1987,10,0
1987,11,0
1987,12,0.033
1991,1,0.056
1991,2,0.212
1991,3,0.044
1991,4,0.082
1991,5,0
1991,6,0
1991,7,0.105
1991,8,0.098
1991,9,0.348
1991,10,0
1991,11,0.018
1991,12,0.038
1995,1,0.042
1995,2,0.284
1995,3,0.047
1995,4,0.105
1995,5,0
1995,6,0
1995,7,0.006
1995,8,0.098
1995,9,0.341
1995,10,0
1995,11,0
1995,12,0.076
1999,1,0
1999,2,0.256
1999,3,0.05
1999,4,0.091
1999,5,0
1999,6,0
1999,7,0.054
1999,8,0.085
1999,9,0.29
1999,10,0
1999,11,0.141
1999,12,0.032
2003,1,0
2003,2,0.31
2003,3,0.057
2003,4,0.071
2003,5,0
2003,6,0
2003,7,0.011
2003,8,0.059
2003,9,0.266
2003,10,0
2003,11,0.204
2003,12,0.02
2007,1,0
2007,2,0.243
2007,3,0.072
2007,4,0.099
2007,5,0
2007,6,0
2007,7,0.012
2007,8,0.075
2007,9,0.275
2007,10,0
2007,11,0.211
2007,12,0.012
2011,1,0
2011,2,0.214
2011,3,0.072
2011,4,0.05
2011,5,0.047
2011,6,0.022
2011,7,0.033
2011,8,0.086
2011,9,0.254
2011,10,0
2011,11,0.212
2011,12,0.009
2015,1,0
2015,2,0.23
2015,3,0.054
2015,4,0.045
2015,5,0.032
2015,6,0.009
2015,7,0.01
2015,8,0.089
2015,9,0.281
2015,10,0
2015,11,0.236
2015,12,0.013
