year,party,support
1975,1,0
1975,2,0.047
1975,3,0
1975,4,0
1975,5,0
1975,6,0
1975,7,0.001
1975,8,0.835
1975,9,0.053
1975,10,0
1975,11,0.05
1975,12,0.014
1979,1,0
1979,2,0.1
1979,3,0
1979,4,0
1979,5,0
1979,6,0
1979,7,0
1979,8,0.732
1979,9,0.144
1979,10,0
1979,11,0.024
1979,12,0
1983,1,0
1983,2,0.143
1983,3,0
1983,4,0
1983,5,0
1983,6,0
1983,7,0
1983,8,0.629
1983,9,0.109
1983,10,0
1983,11,0.12
1983,12,0
1987,1,0.062
1987,2,0.233
1987,3,0
1987,4,0
1987,5,0
1987,6,0
1987,7,0.058
1987,8,0.504
1987,9,0.029
1987,10,0
1987,11,0.115
1987,12,0
1991,1,0.046
1991,2,0.216
1991,3,0
1991,4,0
1991,5,0
1991,6,0
1991,7,0.097
1991,8,0.464
1991,9,0.106
1991,10,0
1991,11,0.071
1991,12,0
1995,1,0.01
1995,2,0.092
1995,3,0.014
1995,4,0
1995,5,0
1995,6,0
1995,7,0.058
1995,8,0.459
1995,9,0.176
1995,10,0
1995,11,0.19
1995,12,0
1999,1,0
1999,2,0.22
1999,3,0
1999,4,0
1999,5,0
1999,6,0
1999,7,0.03
1999,8,0.521
1999,9,0.09
1999,10,0
1999,11,0.139
1999,12,0
2003,1,0
2003,2,0.196
2003,3,0
2003,4,0
2003,5,0
2003,6,0
2003,7,0
2003,8,0.517
2003,9,0.065
2003,10,0
2003,11,0.223
2003,12,0
2007,1,0
2007,2,0.165
2007,3,0
2007,4,0
2007,5,0
2007,6,0
2007,7,0
2007,8,0.36
2007,9,0.203
2007,10,0
2007,11,0.273
2007,12,0
2011,1,0
2011,2,0.042
2011,3,0.024
2011,4,0
2011,5,0.096
2011,6,0.23
2011,7,0
2011,8,0.324
2011,9,0.088
2011,10,0
2011,11,0.184
2011,12,0.012
2015,1,0
2015,2,0.077
2015,3,0
2015,4,0
2015,5,0.08
2015,6,0.086
2015,7,0
2015,8,0.435
2015,9,0.072
2015,10,0
2015,11,0.249
2015,12,0
