year,party,support
1975,1,0.009
1975,2,0.209
1975,3,0
1975,4,0.091
1975,5,0
1975,6,0
1975,7,0.056
1975,8,0
1975,9,0.157
1975,10,0
1975,11,0.412
1975,12,0.067
1979,1,0
1979,2,0.195
1979,3,0
1979,4,0.05
1979,5,0
1979,6,0
1979,7,0.024
1979,8,0.001
1979,9,0.179
1979,10,0
1979,11,0.501
1979,12,0.049
1983,1,0.045
1983,2,0.186
1983,3,0
1983,4,0.016
1983,5,0
1983,6,0
1983,7,0.071
1983,8,0.003
1983,9,0.091
1983,10,0
1983,11,0.486
1983,12,0.103
1987,1,0.006
1987,2,0.17
1987,3,0.095
1987,4,0.028
1987,5,0
1987,6,0
1987,7,0.112
1987,8,0.002
1987,9,0.077
1987,10,0
1987,11,0.377
1987,12,0.132
1991,1,0.008
1991,2,0.121
1991,3,0.161
1991,4,0.055
1991,5,0
1991,6,0
1991,7,0.042
1991,8,0.008
1991,9,0.088
1991,10,0
1991,11,0.336
1991,12,0.18
1995,1,0.028
1995,2,0.179
1995,3,0.092
1995,4,0.027
1995,5,0
1995,6,0
1995,7,0.023
1995,8,0.006
1995,9,0.116
1995,10,0
1995,11,0.38
1995,12,0.149
1999,1,0
1999,2,0.269
1999,3,0.09
1999,4,0.035
1999,5,0
1999,6,0
1999,7,0.022
1999,8,0.002
1999,9,0.112
1999,10,0
1999,11,0.337
1999,12,0.131
2003,1,0
2003,2,0.237
2003,3,0.073
2003,4,0.082
2003,5,0
2003,6,0
2003,7,0.022
2003,8,0.013
2003,9,0.105
2003,10,0
2003,11,0.372
2003,12,0.095
2007,1,0
2007,2,0.121
2007,3,0.134
2007,4,0.074
2007,5,0
2007,6,0
2007,7,0.007
2007,8,0.049
2007,9,0.117
2007,10,0
2007,11,0.423
2007,12,0.075
2011,1,0
2011,2,0.108
2011,3,0.071
2011,4,0.048
2011,5,0.063
2011,6,0.18
2011,7,0.028
2011,8,0.004
2011,9,0.053
2011,10,0
2011,11,0.399
2011,12,0.046
2015,1,0.005
2015,2,0.096
2015,3,0.048
2015,4,0.031
2015,5,0.046
2015,6,0.11
2015,7,0.021
2015,8,0.011
2015,9,0.073
2015,10,0
2015,11,0.519
2015,12,0.041
