year,party,support
1975,1,0.143
1975,2,0.147
1975,3,0.003
1975,4,0
1975,5,0
1975,6,0
1975,7,0.036
1975,8,0.038
1975,9,0.496
1975,10,0
1975,11,0.082
1975,12,0.055
1979,1,0.077
1979,2,0.162
1979,3,0.091
1979,4,0
1979,5,0
1979,6,0
1979,7,0.02
1979,8,0.03
1979,9,0.519
1979,10,0
1979,11,0.1
1979,12,0
1983,1,0.137
1983,2,0.095
1983,3,0.088
1983,4,0
1983,5,0
1983,6,0
1983,7,0.009
1983,8,0.047
1983,9,0.499
1983,10,0
1983,11,0.104
1983,12,0.02
1987,1,0.07
1987,2,0.055
1987,3,0.079
1987,4,0
1987,5,0
1987,6,0
1987,7,0.028
1987,8,0.139
1987,9,0.502
1987,10,0
1987,11,0.081
1987,12,0.047
1991,1,0.066
1991,2,0.151
1991,3,0.047
1991,4,0
1991,5,0
1991,6,0
1991,7,0.026
1991,8,0.099
1991,9,0.444
1991,10,0
1991,11,0.11
1991,12,0.056
1995,1,0.094
1995,2,0.21
1995,3,0.054
1995,4,0
1995,5,0
1995,6,0
1995,7,0.035
1995,8,0.221
1995,9,0.266
1995,10,0
1995,11,0.067
1995,12,0.053
1999,1,0.1
1999,2,0.129
1999,3,0.06
1999,4,0
1999,5,0
1999,6,0
1999,7,0.053
1999,8,0.196
1999,9,0.32
1999,10,0
1999,11,0.096
1999,12,0.047
2003,1,0.062
2003,2,0.144
2003,3,0.128
2003,4,0.02
2003,5,0
2003,6,0
2003,7,0.002
2003,8,0.161
2003,9,0.244
2003,10,0
2003,11,0.233
2003,12,0.007
2007,1,0.06
2007,2,0.171
2007,3,0.179
2007,4,0.033
2007,5,0
2007,6,0
2007,7,0.041
2007,8,0.138
2007,9,0.188
2007,10,0
2007,11,0.184
2007,12,0.005
2011,1,0.036
2011,2,0.249
2011,3,0.099
2011,4,0.015
2011,5,0.056
2011,6,0.001
2011,7,0.007
2011,8,0.083
2011,9,0.169
2011,10,0
2011,11,0.276
2011,12,0.009
2015,1,0.015
2015,2,0.152
2015,3,0.113
2015,4,0.029
2015,5,0.054
2015,6,0.033
2015,7,0.051
2015,8,0.074
2015,9,0.229
2015,10,0
2015,11,0.25
2015,12,0.001
